p_id,torwatch,torwarn,rec_all,rec_most,rec_soon,rec_sleep,rec_driving,rec_work,rec_store,rec_small_group,rec_large_group,rec_morn,rec_aft,rec_eve,alert_und,tor_watchwarn_und,tor_map_und,tor_radar_und,svr_watchwarn_und,und_morn,und_aft,und_eve,warn_time,warn_time_minutes,watch_time,watch_time_hours,warn_size,watch_size,resp_prot,resp_sleep,resp_driving,resp_work,resp_store,resp_small_group,resp_large_group,resp_morn,resp_aft,resp_eve,gend,age,hisp,race,nws_region,WARNING_AVG,weightfactor
EPO7F5ZY2DWK5WY4M4,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,30,3,NA,3,3,3,3,3,3,3,3,3,3,3,4,0,36,1,1,Western Region,0.3333333333333333,3.824842
EPO7F625D395K2K4M3,NA,2,5,4,4,4,4,5,5,4,5,4,4,5,5,5,5,5,5,4,4,5,2,NA,2,4,2,2,4,4,4,NA,4,5,5,4,4,5,0,27,1,1,Southern Region,3.8333333333333335,1.340258
EPO7F626GNTSV4M4M4,NA,2,5,5,5,2,3,4,2,4,5,4,4,5,4,3,4,3,3,4,4,4,2,NA,3,NA,2,3,4,4,4,4,4,4,5,5,4,4,0,39,1,1,Eastern Region,24.166666666666668,0.593042
EPO7F628DHH59D74M8,NA,2,3,4,5,2,3,4,NA,3,2,2,4,4,5,4,4,4,4,4,4,4,1,45,2,2,3,3,3,2,3,3,3,3,2,4,4,4,1,52,0,1,Central Region,29,0.647954
EPO7F629BKFCXQ54M8,1,NA,3,3,3,1,2,5,1,4,4,3,3,4,5,4,3,3,4,5,5,5,2,NA,2,20,2,2,4,1,5,5,3,5,4,4,4,4,0,52,0,1,Western Region,0.16666666666666666,0.872126
EPO7F668G22WGTL4M6,NA,2,4,4,4,2,4,2,4,4,4,4,4,4,5,3,3,4,5,4,4,4,1,20,2,5,1,3,2,2,2,2,2,2,2,2,2,2,0,27,1,1,Central Region,30.666666666666668,0.639404
EPO7F66B23WSRFS4M5,NA,1,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,2,3,4,4,4,2,NA,1,NA,1,1,4,3,3,4,4,4,4,4,4,3,1,59,1,1,Southern Region,1.3333333333333333,0.739413
EPO7F67DSPTQ4D64M6,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,1,2,3,3,3,3,NA,3,NA,2,2,3,3,3,3,NA,3,3,3,3,3,0,66,0,1,Western Region,0.3333333333333333,0.606184
EPO7F67S98D8QDC4M0,1,NA,3,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3,2,NA,2,6,2,2,4,3,3,4,3,3,3,3,4,4,0,67,0,1,Western Region,0.3333333333333333,0.606184
EPO7F683F4KK4GT4M4,NA,2,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,1,30,2,2,2,2,4,3,3,3,3,3,3,3,3,3,1,34,0,1,Western Region,0,0.437077
EPO7F6846586HVM4M5,NA,NA,1,3,2,1,2,2,2,NA,2,2,3,3,4,2,NA,2,2,3,3,3,1,50,2,3,3,3,3,2,3,4,3,3,3,2,3,3,0,70,0,1,Central Region,15.833333333333334,1.048546
EPO7F686BC56VMD4M3,NA,2,4,5,4,3,5,4,5,5,5,5,5,5,5,3,3,3,4,5,5,5,1,13,2,3,3,3,3,2,5,2,4,4,4,3,3,3,1,63,0,1,Southern Region,33.666666666666664,0.685396
EPO7F687S7CR6YZ4M5,NA,2,4,4,3,2,3,3,2,3,3,2,3,3,5,2,3,3,2,4,4,3,1,15,2,12,1,4,4,2,3,3,2,3,3,3,3,3,0,51,0,1,Eastern Region,15.833333333333334,1.355645
EPO7F6B2XZMJXX34M7,NA,2,4,3,4,1,3,4,4,4,4,1,5,3,4,3,5,5,4,2,5,5,1,15,2,3,1,2,2,1,4,4,3,3,4,2,4,4,0,39,1,1,Eastern Region,18.833333333333332,0.593042
EPO7F6BDHDRYQFT4M2,NA,2,3,3,4,2,5,5,5,5,5,3,3,3,4,2,5,4,4,5,5,5,2,NA,2,5,3,3,3,2,5,5,NA,5,5,5,5,5,0,54,0,1,Western Region,0.3333333333333333,0.872126
EPO7F6CBZG9SD7X4M8,NA,1,4,4,4,2,3,3,3,3,3,2,3,3,4,2,2,2,2,3,3,3,1,45,1,NA,1,1,4,2,3,3,3,3,3,3,3,3,0,72,0,1,Central Region,27.833333333333332,1.048546
EPO7F6CPYCNPSN84M9,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,3,1,1,1,4,NA,4,NA,5,5,1,1,1,1,1,1,1,1,1,2,0,30,0,1,Western Region,0.3333333333333333,0.617813
EPO7F6CTJL6272Z4M0,2,NA,2,4,2,1,1,1,1,4,2,2,3,3,2,1,5,5,2,2,3,3,2,NA,2,3,3,2,1,1,3,1,1,1,1,1,1,1,1,66,0,1,Eastern Region,4.833333333333333,0.965735
EPO7F6FHQ5C6JTD4M7,2,NA,4,3,5,2,3,4,3,5,5,4,4,4,4,3,4,2,2,3,3,4,3,NA,4,NA,1,4,3,2,3,4,4,5,5,3,4,4,1,37,0,1,Eastern Region,1.8333333333333333,0.556425
EPO7F6G8NSGXFZ24M4,NA,2,4,4,4,2,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,2,NA,2,3,2,3,3,2,3,4,4,3,3,3,3,3,1,33,0,1,Eastern Region,12.666666666666666,0.599669
EPO7F6SKJKXVJ4T4M7,1,NA,4,4,4,3,4,4,4,4,4,5,5,5,2,2,2,3,2,4,4,4,1,30,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,30,0,1,Central Region,49.666666666666664,0.871758
EPO7F6VVB4N78SM4M1,2,NA,4,2,4,3,4,4,4,4,4,4,4,4,4,2,3,2,3,4,4,4,1,30,2,2,1,2,4,4,4,4,4,4,4,4,4,4,1,52,1,1,Eastern Region,12.666666666666666,3.057307
EPO7F6WN2SPWSPR4M5,2,NA,3,4,3,2,2,4,2,3,3,2,4,4,4,3,3,3,3,4,4,4,2,NA,1,NA,2,1,4,2,2,4,3,3,3,4,4,4,0,49,0,1,Central Region,5,0.784617
EPO7F73ZMQMCWZL4M0,NA,2,3,3,3,3,4,4,4,4,4,3,3,3,3,1,1,1,2,3,3,3,1,45,1,NA,2,2,3,3,3,3,3,3,3,3,3,3,0,32,1,1,Western Region,0.16666666666666666,0.979875
EPO7F7D6H5YP57X4M8,1,NA,3,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,60,1,NA,3,2,1,1,1,1,1,1,1,1,1,1,0,46,0,1,Western Region,0.3333333333333333,1.216233
EPO7F7GVHZT8RK44M1,2,NA,2,4,1,2,3,3,3,3,2,5,4,3,4,2,2,2,2,5,4,4,1,45,1,NA,1,5,4,1,3,3,3,2,2,5,3,5,0,18,1,1,Eastern Region,16.5,1.659981
EPO7F7LRQZTKJSJ4M9,2,NA,4,4,4,NA,4,3,3,4,3,3,3,3,5,3,3,3,4,3,3,3,1,20,1,NA,1,2,4,3,3,3,3,3,3,3,3,3,1,40,1,1,Southern Region,53.166666666666664,1.950459
EPO7F7MJ4JNW4CR4M3,3,NA,1,1,1,1,1,1,1,1,1,1,1,NA,4,1,2,2,2,1,1,1,NA,NA,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,60,0,1,Western Region,0.16666666666666666,1.479317
EPO7F7VRS3HGDTX4M1,2,NA,4,4,4,3,3,4,3,4,4,2,4,4,4,2,4,3,2,2,4,4,2,NA,2,6,1,2,2,2,3,4,3,4,4,2,3,3,0,23,1,1,Eastern Region,8,0.696005
EPO7F7WLXM93RDX4M6,NA,2,3,4,2,2,3,3,3,3,3,4,4,4,3,2,3,3,2,4,4,4,1,15,2,3,2,2,2,2,3,3,3,3,3,3,3,3,1,64,1,1,Southern Region,26.166666666666668,0.563064
EPO7F8MLYHVTB2B4M8,NA,2,3,3,3,3,3,2,3,3,2,3,3,4,4,1,2,1,2,3,3,2,1,45,3,NA,2,2,3,3,3,3,3,3,3,2,2,2,0,27,1,1,Southern Region,15.666666666666666,1.340258
EPO7F8TS3BDZKNL4M6,1,NA,3,3,3,5,5,5,5,5,5,5,5,5,4,1,1,2,2,5,5,5,3,NA,3,NA,1,1,3,5,5,5,5,5,5,5,5,5,0,64,0,1,Western Region,0.16666666666666666,1.479317
EPO7F93PF98S7NP4M8,NA,2,4,4,2,2,4,4,3,4,5,5,5,4,5,3,4,3,3,5,5,5,1,0,1,NA,3,3,5,3,5,5,5,5,5,5,5,5,1,26,0,1,Central Region,5.166666666666667,2.247887
EPO7F9Q3R7P4LYW4M5,NA,2,3,4,3,2,3,4,4,3,3,4,4,2,4,3,3,3,3,4,4,4,1,5,2,2,2,3,2,2,3,4,3,3,3,4,4,4,1,51,0,1,Central Region,9,0.647954
EPO7FB2D9T9F7DX4M9,NA,2,3,3,3,1,4,4,4,4,4,1,5,5,4,3,4,2,3,3,3,3,3,NA,4,NA,2,3,3,1,4,4,4,NA,NA,3,3,3,1,46,0,1,Western Region,0.3333333333333333,0.701819
EPO7FB2DCC5W42F4M5,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,NA,1,2,2,3,1,50,2,23,1,2,3,3,3,3,3,3,3,3,3,3,0,22,0,1,Central Region,3,0.532774
EPO7FB48ZCDZLDR4M3,1,NA,4,5,5,4,5,4,4,4,5,4,4,4,4,3,3,3,3,4,4,4,2,NA,2,12,4,4,4,4,5,4,5,5,4,4,4,4,1,40,1,1,Eastern Region,1.8333333333333333,1.352436
EPO7FB53CPDB4424M8,2,NA,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,1,2,3,3,3,2,NA,2,1,3,3,4,3,4,4,4,4,4,3,3,4,0,33,0,1,Eastern Region,17.333333333333332,1.106264
EPO7FB5T7TD8V9R4M4,1,NA,3,4,3,1,3,NA,2,2,2,3,2,3,5,3,3,3,4,5,1,3,1,15,1,NA,1,2,4,3,3,3,3,3,3,5,1,3,0,57,0,1,Southern Region,23.833333333333332,4.291787
EPO7FB65N6RQVPH4M7,1,NA,3,4,4,4,1,1,1,1,1,3,3,3,4,2,2,2,3,3,3,3,1,60,2,8,1,2,3,4,4,1,4,3,3,3,3,3,0,64,1,1,Southern Region,17.166666666666668,0.365803
EPO7FB7JZ9JX9LQ4M7,NA,2,4,5,4,1,4,3,2,5,2,2,5,3,2,2,1,1,3,4,5,5,2,NA,2,20,3,2,2,1,5,2,5,4,4,3,3,3,0,23,0,1,Eastern Region,14.166666666666666,0.419227
EPO7FB8SNGK9PN74M8,3,NA,4,4,4,2,4,4,4,4,4,4,4,4,4,1,2,2,3,3,4,4,2,NA,4,NA,3,1,3,3,3,3,3,4,4,3,4,4,0,35,1,7,Southern Region,17.166666666666668,1.223947
EPO7FB8Z2GWYR874M9,1,NA,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,15,1,NA,2,2,4,5,5,5,5,5,5,5,5,5,0,53,1,1,Southern Region,17.166666666666668,0.895446
EPO7FB926X4WCZZ4M2,NA,2,3,4,3,1,4,3,3,3,4,3,4,4,4,3,3,3,3,4,4,4,1,40,2,15,3,3,4,1,4,4,3,3,3,4,4,5,0,22,0,1,Eastern Region,6.666666666666667,0.419227
EPO7FB95X6VT2CX4M1,NA,2,4,4,5,3,2,5,4,3,2,5,5,5,3,3,3,3,4,4,4,5,1,60,2,6,2,3,4,4,4,4,3,3,3,5,5,5,0,31,1,1,Southern Region,53.166666666666664,0.873136
EPO7FB9Y4HLJ95C4M7,1,NA,3,3,3,2,3,3,2,3,3,3,3,3,4,2,3,2,2,3,3,3,1,30,2,1,2,2,3,2,3,3,3,3,3,3,3,3,1,41,1,1,Southern Region,31,1.950459
EPO7FBBV6J8PMW34M0,NA,2,4,4,3,2,4,2,3,3,2,3,3,1,4,3,4,4,4,3,3,3,2,NA,NA,NA,2,3,3,2,2,3,3,3,3,3,3,1,0,48,1,1,Eastern Region,4.833333333333333,0.496044
EPO7FBDNLSGZMJZ4M3,NA,2,4,4,4,2,2,2,2,2,2,2,NA,2,3,NA,2,2,2,2,2,NA,1,60,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,0,52,0,1,Eastern Region,8,1.355645
EPO7FBJJ424L8FB4M7,1,NA,1,2,2,2,2,4,3,4,3,4,5,1,2,1,3,2,1,3,4,2,1,30,2,5,1,2,3,2,2,5,4,4,4,3,4,2,0,22,0,1,Western Region,0.16666666666666666,0.700394
EPO7FBLDQ24DHDQ4M1,1,NA,2,3,2,2,2,3,3,3,3,3,3,3,4,2,2,3,3,2,2,2,2,NA,2,3,2,2,4,2,3,3,2,2,3,4,3,3,0,24,0,1,Eastern Region,24.166666666666668,0.419227
EPO7FBRBBJZFDVR4M0,NA,2,4,5,4,NA,3,4,3,2,2,2,4,4,4,1,3,2,3,3,4,4,2,NA,3,NA,1,2,4,3,3,3,NA,3,2,3,3,4,0,18,0,1,Eastern Region,1.8333333333333333,1.204727
EPO7FBTMZSW7DPZ4M8,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,NA,3,NA,2,2,3,1,1,1,1,1,1,1,1,1,0,21,1,7,Western Region,0.3333333333333333,1.460419
EPO7FBW3PWR3BHZ4M4,NA,1,5,4,4,4,5,5,4,4,2,4,3,3,4,4,3,4,5,2,5,4,2,NA,2,2,2,1,2,4,5,4,1,4,5,5,4,5,0,24,0,2,Southern Region,78.33333333333333,0.822177
EPO7FBZFBWZ7KNV4M5,NA,2,3,3,4,1,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,1,10,2,3,1,3,3,4,4,4,4,4,4,4,4,4,1,29,0,1,Southern Region,67.83333333333333,0.863296
EPO7FBZGCNXML2G4M0,1,NA,4,4,4,3,4,4,4,4,4,4,5,5,5,5,4,4,5,5,5,5,1,360,2,12,3,3,4,3,4,4,4,4,4,3,3,4,1,44,1,1,Eastern Region,8,1.352436
EPO7FC7M48383SV4M2,NA,2,4,4,4,3,4,5,3,4,5,5,5,5,5,4,3,3,4,4,5,5,1,15,2,12,2,3,4,5,5,5,5,5,5,5,5,5,1,35,1,1,Central Region,9,0.940617
EPO7FCHGMTF6P234M3,2,NA,5,2,3,1,2,3,5,4,4,3,5,3,4,3,3,3,3,2,1,1,1,30,2,7,1,2,5,4,2,5,1,3,4,2,3,5,0,22,0,1,Southern Region,17.166666666666668,0.50067
EPO7FCQPKCK4L2L4M4,1,NA,2,3,2,2,2,4,4,4,4,3,4,4,2,1,2,2,2,4,4,4,2,NA,1,NA,3,2,4,4,4,4,4,4,4,4,3,4,0,21,0,1,Western Region,0,0.700394
EPO7FCRC9776SD74M6,1,NA,4,4,4,2,4,NA,5,5,5,4,4,4,2,1,3,2,1,3,3,3,2,NA,3,NA,2,2,4,2,4,2,3,4,3,4,4,4,0,35,0,1,Western Region,0.16666666666666666,0.60111
EPO7FD47VF7MLP34M3,NA,2,3,3,3,1,1,4,3,2,2,3,4,2,4,2,2,2,2,3,3,3,2,NA,2,24,3,3,3,2,3,4,3,2,2,2,2,2,0,50,1,7,Western Region,0,2.172261
EPO7FD4XXJ9MQ3X4M8,1,NA,2,4,2,1,2,3,2,3,2,1,4,3,4,2,3,3,3,2,3,3,2,NA,2,5,3,3,3,2,4,4,3,3,3,1,4,3,0,23,0,1,Eastern Region,0.5,0.419227
EPO7FD883BKG7R84M4,2,NA,3,4,3,1,2,3,2,3,3,3,5,5,3,1,1,1,2,3,5,5,3,NA,2,20,2,2,NA,1,1,1,1,1,1,5,5,5,0,53,1,6,Eastern Region,1.8333333333333333,0.12703
EPO7FDBRLK7PD4V4M1,NA,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,5,5,5,1,60,1,NA,1,1,5,4,4,4,4,4,4,5,5,5,0,56,1,1,Central Region,15.833333333333334,0.443153
EPO7FDBXGFSLLXJ4M9,2,NA,4,4,5,5,4,4,5,4,5,4,4,4,5,2,3,4,3,4,4,4,3,NA,NA,NA,4,1,2,2,1,3,3,2,4,4,4,4,0,23,0,1,Eastern Region,1.8333333333333333,0.419227
EPO7FDC49GZKSFM4M2,NA,1,4,4,4,2,2,2,3,3,3,3,4,5,5,2,5,5,3,4,5,5,2,NA,2,5,3,3,4,2,4,NA,4,4,4,4,5,5,0,24,0,1,Western Region,0.3333333333333333,0.700394
EPO7FDCDJVKYKTY4M5,1,NA,4,4,4,3,4,3,4,4,4,3,3,3,5,3,3,3,3,3,3,3,3,NA,3,NA,3,3,3,3,3,3,4,4,3,3,3,3,0,40,1,1,Eastern Region,8.833333333333334,1.252786
EPO7FDHJYC3KMQT4M3,NA,2,3,3,3,1,4,3,4,3,3,2,3,2,5,2,3,2,2,3,3,3,1,45,4,NA,5,1,3,3,3,3,3,3,3,3,3,3,0,24,1,1,Western Region,0.5,1.820671
EPO7FDHRNC9LXTN4M7,2,NA,4,5,3,5,5,4,4,4,4,5,5,4,4,NA,3,3,4,4,4,4,NA,NA,3,NA,NA,2,4,3,5,4,5,5,4,4,3,5,0,22,0,1,Central Region,27.833333333333332,0.532774
EPO7FDJBTKJDL2P4M7,NA,1,4,4,4,2,3,3,3,3,4,4,4,4,5,2,1,2,2,3,3,3,2,NA,2,6,2,2,2,2,2,4,2,3,3,2,3,2,0,22,0,1,Eastern Region,8.5,0.419227
EPO7FDJJK5S4K9T4M7,NA,2,4,4,4,3,3,3,3,3,4,3,3,4,5,5,5,4,5,4,4,4,1,5,2,24,1,2,4,3,3,4,3,3,3,4,4,4,0,23,0,2,Southern Region,17.166666666666668,0.822177
EPO7FDK526YV7XT4M1,NA,2,3,3,1,2,3,4,3,4,4,4,5,5,4,2,4,3,2,3,3,3,2,NA,3,NA,3,3,3,1,4,3,4,4,4,3,3,3,0,20,0,1,Southern Region,49.166666666666664,0.50067
EPO7FF374QBDK584M7,1,NA,3,4,3,2,3,4,4,3,4,2,4,4,5,3,3,3,3,3,3,3,2,NA,2,5,2,2,4,2,3,3,3,3,4,4,4,3,0,21,1,1,Eastern Region,1.8333333333333333,0.696005
EPO7FF4RT5XQ6CS4M2,1,NA,3,4,4,3,2,4,3,3,2,3,4,3,5,2,3,3,3,4,4,3,2,NA,1,NA,3,2,3,3,4,3,3,3,3,3,3,3,0,44,0,1,Central Region,9,0.918213
EPO7FFQXWPSYXDT4M6,NA,2,4,5,5,2,4,4,4,4,4,4,3,4,5,4,5,5,5,5,4,4,2,NA,1,NA,1,1,4,3,2,4,2,3,3,4,4,4,0,18,1,7,Eastern Region,1.8333333333333333,0.712512
EPO7FFZRQGLZLN54M3,1,NA,4,4,3,2,4,4,3,4,4,3,4,4,4,2,2,2,2,3,3,3,2,NA,2,24,1,1,4,2,4,4,3,4,NA,3,3,3,0,22,0,4,Southern Region,20.166666666666668,0.287855
EPO7FG4CCSH3P964M8,1,NA,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,1,30,2,2,3,3,4,3,3,3,3,3,3,2,3,3,0,64,0,1,Western Region,0,1.479317
EPO7FG4KJC5KRGX4M0,NA,2,5,5,5,2,4,5,3,3,4,1,3,4,4,1,4,3,3,1,2,3,1,55,4,NA,1,3,4,1,4,5,3,3,3,1,2,2,0,21,0,1,Eastern Region,1.8333333333333333,0.419227
EPO7FG4QD7QGZ9C4M3,1,NA,2,4,2,2,3,5,4,4,5,1,3,3,4,2,3,2,1,4,4,4,1,20,2,6,2,2,4,5,5,5,5,5,5,5,5,5,0,19,0,1,Western Region,0.3333333333333333,0.549401
EPO7FG5BKCJQLJF4M1,NA,2,4,4,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,1,20,2,2,3,3,4,2,4,4,4,4,4,4,4,4,0,48,1,1,Southern Region,43.833333333333336,1.406679
EPO7FG6G3BMQHNZ4M0,NA,2,4,3,4,2,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,1,60,2,2,3,3,4,2,3,4,3,3,4,4,4,4,0,23,0,1,Central Region,3,0.532774
EPO7FG7VX4ZF9954M5,NA,2,4,4,3,2,4,4,4,4,4,2,3,4,3,3,3,3,3,3,3,4,1,60,2,2,1,2,5,4,3,4,3,3,4,3,3,4,0,21,0,1,Eastern Region,24.166666666666668,0.419227
EPO7FG7ZBB85DRL4M6,NA,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1,45,1,NA,3,3,5,5,5,5,5,5,5,5,5,5,0,24,0,1,Southern Region,16.333333333333332,0.50067
EPO7FG8NX2PQSYY4M0,1,NA,2,4,3,2,2,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,1,20,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,22,0,1,Southern Region,20.166666666666668,0.50067
EPO7FGC9VQ5XL8K4M1,1,NA,4,4,4,1,3,3,2,3,3,1,4,3,4,2,4,3,3,2,4,4,2,NA,2,10,3,3,3,1,3,4,4,4,3,2,3,3,0,67,1,1,Eastern Region,4,0.378701
EPO7FGHDJWNMVKH4M9,2,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,1,27,3,NA,2,1,4,3,3,3,3,3,3,3,3,4,0,18,0,1,Eastern Region,8,1.204727
EPO7FGL78CJ93JH4M4,NA,2,3,4,4,1,2,3,2,3,2,4,3,4,5,3,NA,3,2,3,3,3,1,45,2,4,1,2,1,3,3,3,2,3,2,3,3,3,0,22,0,1,Southern Region,67.83333333333333,0.50067
EPO7FGLQC9X5SS64M8,2,NA,4,5,4,3,3,4,4,4,4,3,4,4,4,2,2,1,2,3,4,4,2,NA,2,2,3,3,3,3,3,4,3,4,4,4,4,4,0,23,0,1,Central Region,6.166666666666667,0.532774
EPO7FGLSDB6T7BJ4M8,NA,2,3,4,3,2,2,3,2,3,3,3,3,4,3,2,2,2,2,3,3,4,1,30,2,12,2,3,4,3,2,2,3,2,2,3,3,3,1,32,1,1,Southern Region,20.166666666666668,1.735219
EPO7FGLT2SQNGRJ4M3,NA,2,4,4,4,4,4,4,4,4,4,5,5,5,5,2,4,4,3,5,5,5,1,30,2,2,2,3,4,5,5,5,5,5,5,5,5,5,0,54,1,1,Eastern Region,17.333333333333332,3.079274
EPO7FGM286S3L9C4M9,NA,NA,4,4,3,2,4,4,3,4,2,4,4,5,5,4,4,3,3,5,NA,5,1,30,2,1,2,2,5,3,4,4,4,4,4,3,NA,5,0,32,1,1,Central Region,24.833333333333332,0.825444
EPO7FGMZKG483XS4M0,NA,2,3,4,4,3,2,5,4,5,5,2,4,4,4,3,3,3,2,2,4,4,1,0,2,3,2,2,4,3,4,4,5,5,5,2,4,4,0,23,0,1,Central Region,3,0.532774
EPO7FGSBZTGBNKG4M8,NA,2,4,4,4,2,3,2,3,3,2,3,4,4,5,4,4,3,4,4,5,5,1,45,2,16,1,1,5,1,2,3,3,3,3,4,4,4,0,30,0,1,Eastern Region,5.166666666666667,1.106264
EPO7FGSDJPX78BG4M4,NA,2,2,4,2,1,4,4,4,4,4,1,4,4,5,3,3,3,3,4,4,4,1,45,2,5,2,3,2,3,2,3,2,2,2,2,3,3,0,33,1,1,Western Region,0.3333333333333333,0.979875
EPO7FGSS7GV2LPR4M6,NA,2,3,4,2,1,4,4,4,3,3,2,3,3,3,1,1,1,1,2,2,2,1,45,2,12,2,3,2,2,3,3,3,2,2,2,2,2,0,20,0,1,Eastern Region,8.5,0.419227
EPO7FGSXDC8XXVC4M6,NA,2,4,NA,NA,5,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,5,3,NA,3,NA,3,3,4,5,4,5,4,4,3,4,5,4,0,41,0,4,Western Region,0.3333333333333333,0.86929
EPO7FGTCG23WWFG4M2,NA,2,2,4,2,1,4,5,2,3,3,4,4,4,2,1,2,2,2,2,2,2,2,NA,1,NA,1,2,3,1,4,5,4,4,3,2,3,3,0,29,1,1,Central Region,49.666666666666664,0.639404
EPO7FGV762NFTRR4M2,1,NA,4,2,4,2,4,4,2,3,3,3,4,3,5,4,4,4,4,3,4,3,1,30,2,2,2,3,3,3,3,3,3,3,3,3,4,3,1,71,0,1,Eastern Region,8,0.616286
EPO7FGV7BFFH9G64M6,NA,2,4,3,4,2,2,2,2,2,2,4,3,3,5,3,3,3,3,3,3,3,1,60,1,NA,2,2,3,2,3,3,3,3,2,3,3,3,1,87,0,1,Eastern Region,33.833333333333336,3.789876
EPO7FGV8XZ5VGM54M7,1,NA,3,4,4,3,3,3,3,3,3,2,4,4,5,3,2,2,3,2,4,4,1,30,2,5,2,2,2,2,2,3,2,2,2,2,2,2,0,70,0,1,Central Region,29,1.048546
EPO7FGV9TK7M8D64M3,2,NA,5,4,5,2,5,5,5,5,5,1,5,5,5,3,4,4,4,4,5,5,2,NA,2,3,2,2,4,2,3,4,3,5,4,3,5,5,0,65,0,1,Southern Region,68.5,0.868127
EPO7FGVBN8N4QFQ4M5,1,NA,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,3,4,4,4,2,NA,2,6,2,2,2,3,4,4,4,4,4,3,4,4,1,66,0,1,Southern Region,17.166666666666668,0.749774
EPO7FGVFT7HK4K94M4,1,NA,4,3,4,3,2,4,4,5,5,4,4,4,5,4,2,2,4,4,4,4,1,10,2,1,3,3,3,4,4,4,4,4,4,4,4,4,0,69,0,1,Eastern Region,8,0.856166
EPO7FGVH36T8V9R4M1,NA,2,3,3,3,2,NA,2,3,3,2,2,3,3,4,2,2,2,3,3,3,3,1,45,2,2,2,2,3,2,3,2,3,2,2,3,3,3,0,68,0,1,Eastern Region,12.666666666666666,0.856166
EPO7FGVH5D79L4Y4M4,1,NA,5,5,1,1,2,3,2,3,3,2,5,5,5,4,4,4,5,3,5,5,1,30,2,12,2,2,3,1,2,3,3,4,3,3,4,3,1,78,0,1,Eastern Region,12.666666666666666,0.999522
EPO7FGVM6Q83JXP4M3,2,NA,1,2,2,2,3,4,2,3,3,2,2,3,3,1,2,1,2,2,2,2,2,NA,2,4,1,1,4,NA,3,4,3,2,4,1,1,3,1,87,0,1,Western Region,0,3.843788
EPO7FGVQ2FX8FJT4M9,NA,2,3,3,3,2,3,3,2,3,3,2,4,4,5,4,4,3,5,3,4,4,1,25,2,10,1,1,3,3,3,3,3,3,3,4,4,4,1,66,1,1,Western Region,2.6666666666666665,0.85206
EPO7FGVQHQ3RXLX4M1,1,NA,2,5,3,1,4,4,2,4,3,2,3,4,5,4,4,4,3,4,4,4,1,45,2,3,3,3,2,1,1,3,3,2,2,2,3,3,1,73,0,1,Eastern Region,33.833333333333336,0.616286
EPO7FGVR98DKY7G4M7,1,NA,1,3,2,2,3,3,2,4,3,3,3,3,5,4,4,3,4,4,4,3,2,NA,2,4,2,2,3,4,4,4,4,3,3,3,3,3,0,76,0,1,Western Region,0.3333333333333333,1.214573
EPO7FGVRK5JQS7Y4M7,NA,2,2,2,2,1,3,3,2,1,2,1,2,2,4,1,1,1,1,2,3,3,2,NA,3,NA,3,3,NA,1,3,3,3,3,3,3,3,3,0,69,0,1,Western Region,0.3333333333333333,0.606184
EPO7FGVRXF6MSJQ4M6,NA,2,2,3,3,1,3,2,1,2,2,1,3,1,4,2,2,2,2,1,3,1,2,NA,3,NA,1,3,2,1,3,3,3,2,2,1,3,1,1,46,0,1,Eastern Region,17.333333333333332,0.910064
EPO7FGVSPRM2M3D4M3,1,NA,4,5,4,4,4,4,2,4,3,4,4,4,5,5,4,4,5,4,4,4,1,5,1,NA,3,3,5,4,3,4,3,4,3,4,4,4,0,73,0,1,Southern Region,31,1.237124
EPO7FGVT2CJ3JQJ4M3,NA,2,4,4,4,2,4,3,4,NA,4,4,4,4,5,3,3,3,4,4,4,4,1,20,2,3,3,2,4,4,4,4,4,4,4,4,4,4,0,65,0,1,Western Region,0.16666666666666666,0.606184
