survey,p_id,prob_event,prob_word,vry_low,vry_small,prty_low,small,low,slight,moderate,good,sig,risk_chan,risk_poss,risk_may,risk_exp
WX18,EPO78CNXPQSKXJM4M4,severe thunderstorm,probability,NA,60,NA,NA,NA,NA,50,75,NA,NA,NA,NA,NA
WX18,EPO78CP9Q8HH9H54M7,tornado,probability,NA,10,30,NA,NA,30,NA,NA,80,NA,NA,NA,NA
WX18,EPO78CP2LYD7PPD4M9,severe thunderstorm,probability,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CPFDZCX38G4M5,tornado,probability,0,10,NA,25,NA,NA,NA,90,NA,NA,NA,NA,NA
WX18,EPO78CPJMYPYY5L4M5,tornado,probability,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CQNS4CQG7W4M7,tornado,chance,NA,NA,20,10,NA,5,35,NA,60,NA,NA,NA,NA
WX18,EPO78CQT3C9CYNV4M7,tornado,chance,20,NA,NA,NA,20,NA,20,NA,NA,NA,NA,NA,NA
WX18,EPO78CR6BKYQP744M0,tornado,chance,NA,40,NA,40,40,NA,70,NA,NA,NA,NA,NA,NA
WX18,EPO78CSQ69X8KYT4M5,severe thunderstorm,chance,NA,NA,10,NA,NA,NA,NA,25,75,NA,NA,NA,NA
WX18,EPO78CN69SJ9J9Q4M2,severe thunderstorm,probability,30,40,NA,NA,NA,30,NA,NA,80,NA,NA,NA,NA
WX18,EPO78CSVC6C5X5N4M9,severe thunderstorm,probability,NA,NA,NA,NA,NA,30,NA,50,80,NA,NA,NA,NA
WX18,EPO78CSMR6W3D7C4M9,tornado,chance,NA,NA,NA,10,NA,20,50,NA,NA,NA,NA,NA,NA
WX18,EPO78CSVWBD8ZBJ4M8,severe thunderstorm,probability,NA,10,NA,15,NA,NA,NA,NA,25,NA,NA,NA,NA
WX18,EPO78CTNWQPR67X4M7,tornado,chance,20,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CTRKKRDQKS4M4,severe thunderstorm,chance,5,NA,10,25,NA,NA,NA,70,NA,NA,NA,NA,NA
WX18,EPO78CVLVYX85Z94M9,severe thunderstorm,chance,NA,10,NA,NA,NA,NA,25,NA,90,NA,NA,NA,NA
WX18,EPO78CW5RSDPBYY4M2,tornado,probability,NA,5,NA,NA,15,30,50,85,NA,NA,NA,NA,NA
WX18,EPO78CW87KXFCZZ4M1,tornado,probability,NA,NA,10,NA,NA,30,50,NA,NA,NA,NA,NA,NA
WX18,EPO78CWFHW9X3L44M0,severe thunderstorm,probability,20,NA,20,NA,NA,20,NA,20,NA,NA,NA,NA,NA
WX18,EPO78CW9S5662FM4M6,severe thunderstorm,chance,5,NA,10,NA,NA,NA,NA,NA,90,NA,NA,NA,NA
WX18,EPO78CWM49XB3LY4M6,tornado,chance,NA,NA,NA,10,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78CWLJHDN66N4M6,tornado,probability,NA,5,NA,NA,15,25,NA,50,NA,NA,NA,NA,NA
WX18,EPO78CWPCPGNFLG4M3,severe thunderstorm,probability,15,NA,NA,NA,20,25,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CWRZJJ9YXF4M3,tornado,probability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CTRLKZPYY74M7,tornado,probability,NA,NA,NA,20,10,NA,NA,NA,100,NA,NA,NA,NA
WX18,EPO78CWNHN238ZR4M3,severe thunderstorm,chance,NA,NA,10,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
WX18,EPO78CXYWLF5TGT4M0,severe thunderstorm,chance,NA,10,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CZD3SS56HX4M1,tornado,chance,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78CY9C285VT94M7,severe thunderstorm,probability,NA,10,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D2HGKZGV2M4M2,tornado,chance,10,NA,20,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
WX18,EPO78D2GJ6BGRL44M8,tornado,chance,10,NA,NA,NA,NA,NA,20,30,100,NA,NA,NA,NA
WX18,EPO78D32KRQLYHB4M7,tornado,probability,NA,NA,NA,NA,20,NA,40,NA,NA,NA,NA,NA,NA
WX18,EPO78D39336J6F34M7,tornado,probability,20,NA,NA,NA,100,20,NA,NA,20,NA,NA,NA,NA
WX18,EPO78D3C7LT9Y9M4M5,severe thunderstorm,chance,20,NA,10,5,NA,2,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D3D8JN46PY4M5,severe thunderstorm,probability,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA
WX18,EPO78D37WXQCYQZ4M9,severe thunderstorm,probability,5,10,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA
WX18,EPO78D2D9XWSW2S4M7,tornado,chance,NA,5,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D3HQWJ69FW4M8,tornado,probability,NA,NA,100,NA,NA,100,NA,100,NA,NA,NA,NA,NA
WX18,EPO78D36STJK2HG4M8,tornado,chance,NA,4,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA
WX18,EPO78D45TP3D3XK4M2,tornado,probability,NA,NA,NA,NA,NA,NA,20,15,NA,NA,NA,NA,NA
WX18,EPO78D353KRYJ9L4M9,severe thunderstorm,probability,NA,NA,NA,NA,15,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78D4GRR2ZBVZ4M2,severe thunderstorm,chance,NA,NA,NA,20,NA,NA,10,10,50,NA,NA,NA,NA
WX18,EPO78D4J6RNBCKC4M5,tornado,probability,5,8,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D43825FZ2J4M4,severe thunderstorm,chance,NA,NA,20,NA,NA,20,20,NA,NA,NA,NA,NA,NA
WX18,EPO78D3JKG39KFQ4M4,tornado,probability,NA,NA,NA,NA,74,NA,85,68,89,NA,NA,NA,NA
WX18,EPO78D5Y38JJYDX4M2,severe thunderstorm,probability,NA,NA,0,NA,NA,NA,NA,NA,100,NA,NA,NA,NA
WX18,EPO78D6R6PLYWGV4M3,severe thunderstorm,chance,15,NA,NA,15,NA,NA,NA,85,NA,NA,NA,NA,NA
WX18,EPO78D6RCQVL6DM4M5,severe thunderstorm,chance,NA,NA,50,NA,NA,70,NA,NA,50,NA,NA,NA,NA
WX18,EPO78CNH4NVKRZP4M1,severe thunderstorm,chance,20,NA,NA,20,NA,NA,NA,20,NA,NA,NA,NA,NA
WX18,EPO78D6ZHPHDLFT4M4,severe thunderstorm,chance,NA,NA,NA,5,NA,92,1,NA,NA,NA,NA,NA,NA
WX18,EPO78D7G2HTT4DL4M9,severe thunderstorm,probability,5,NA,NA,15,25,50,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D45Z2TFJLV4M4,severe thunderstorm,chance,10,NA,NA,NA,NA,20,25,NA,NA,NA,NA,NA,NA
WX18,EPO78D7CB5NDF3G4M6,tornado,chance,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DB57WBTDDB4M0,tornado,chance,NA,NA,NA,20,NA,NA,50,75,100,NA,NA,NA,NA
WX18,EPO78DBPPCGK8QL4M5,tornado,probability,NA,NA,NA,NA,5,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78D7CMDSMWM44M3,severe thunderstorm,probability,5,NA,1,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
WX18,EPO78DBW5Q3N87F4M3,tornado,probability,5,1,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA
WX18,EPO78DCJTKHF75V4M6,tornado,chance,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DCGC46T3HB4M1,severe thunderstorm,chance,NA,50,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DCH85VQHFX4M1,tornado,probability,NA,NA,NA,NA,NA,NA,60,NA,90,NA,NA,NA,NA
WX18,EPO78DDGXC3ZL964M1,severe thunderstorm,probability,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
WX18,EPO78DCMFPS6NV74M8,severe thunderstorm,probability,10,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DDKZRSMTFS4M2,severe thunderstorm,chance,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DCZNCFVQ854M3,severe thunderstorm,probability,NA,NA,60,NA,NA,20,NA,NA,10,NA,NA,NA,NA
WX18,EPO78DDJBV35YQX4M9,severe thunderstorm,chance,20,NA,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DGJYCPT57R4M4,severe thunderstorm,chance,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DGS45G8C774M9,tornado,chance,NA,NA,NA,20,NA,NA,NA,60,NA,NA,NA,NA,NA
WX18,EPO78DGKBXV6B934M9,severe thunderstorm,chance,NA,NA,NA,10,NA,NA,NA,NA,75,NA,NA,NA,NA
WX18,EPO78DGM2PYL7984M1,severe thunderstorm,probability,15,NA,10,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DH2ZS87YWX4M2,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
WX18,EPO78DHSGBL739R4M5,tornado,probability,NA,NA,5,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DK4S8GN4YH4M6,tornado,chance,15,NA,NA,NA,10,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78DHNFBB6JLR4M2,tornado,chance,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DHYJLFS8K24M1,severe thunderstorm,chance,10,10,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
WX18,EPO78DK58CQSFYQ4M0,tornado,probability,NA,5,NA,NA,NA,NA,25,50,NA,NA,NA,NA,NA
WX18,EPO78DNGSCHB6DH4M2,severe thunderstorm,probability,NA,NA,40,NA,30,NA,NA,NA,20,NA,NA,NA,NA
WX18,EPO78DNC38LRQ494M8,tornado,chance,NA,NA,10,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DNFJ6ZVY734M3,tornado,probability,NA,10,10,20,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DL86ZXB2WK4M2,severe thunderstorm,chance,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78DP6T4K7M974M7,severe thunderstorm,probability,NA,10,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78DPBDHWX7RH4M6,severe thunderstorm,chance,15,15,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA
WX18,EPO78DPTYDYWBCM4M2,severe thunderstorm,probability,45,NA,35,50,NA,NA,60,NA,NA,NA,NA,NA,NA
WX18,EPO78DPYTCZBL4R4M1,tornado,probability,10,NA,NA,NA,20,40,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FKC5LJNFBD4M2,severe thunderstorm,probability,NA,10,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FKP99TWQHF4M7,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FKP79C97Q64M6,severe thunderstorm,probability,NA,10,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78DPWJ4TPXG24M2,tornado,chance,NA,10,NA,25,40,NA,NA,90,NA,NA,NA,NA,NA
WX18,EPO78FKZH44BLDM4M4,tornado,probability,0,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA
WX18,EPO78FLVMKGFWZ54M2,severe thunderstorm,probability,NA,NA,NA,NA,NA,NA,60,NA,90,NA,NA,NA,NA
WX18,EPO78FLVGP37V554M3,tornado,chance,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO78FM35478CX84M8,severe thunderstorm,chance,NA,10,20,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
WX18,EPO78FLZY5D64XZ4M3,tornado,probability,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FM6CF2RFKP4M2,severe thunderstorm,probability,20,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FM8QTLDS3Q4M4,tornado,chance,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FMF33RCKWV4M9,severe thunderstorm,chance,1,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FMTSLVX72P4M7,severe thunderstorm,probability,5,15,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FN6Q3SVRV34M5,tornado,chance,NA,NA,5,10,NA,30,70,NA,NA,NA,NA,NA,NA
WX18,EPO78FN9DLD36GH4M7,tornado,chance,NA,NA,NA,NA,NA,30,NA,NA,90,NA,NA,NA,NA
WX18,EPO78FMTY5JCTRY4M0,tornado,probability,NA,NA,NA,10,NA,NA,NA,5,NA,NA,NA,NA,NA
WX18,EPO78FN6MKP3MVZ4M4,tornado,chance,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
WX18,EPO78FP3NWTQ6D64M2,severe thunderstorm,probability,70,NA,NA,NA,70,NA,NA,NA,95,NA,NA,NA,NA
WX18,EPO78FP4Y3B5DKS4M7,severe thunderstorm,probability,NA,NA,10,20,NA,NA,NA,NA,70,NA,NA,NA,NA
WX18,EPO78FP5LQH2LPH4M2,severe thunderstorm,probability,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
WX18,EPO78FP7WSR92BC4M2,tornado,chance,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA
WX18,EPO78FPMD6FFG8N4M6,severe thunderstorm,chance,20,NA,NA,NA,NA,NA,30,50,NA,NA,NA,NA,NA
WX18,EPO78FPTBNKYZ554M1,severe thunderstorm,chance,NA,NA,NA,10,NA,20,NA,NA,50,NA,NA,NA,NA
WX18,EPO78FPTDJ789TM4M7,tornado,chance,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FPYQRMJC354M6,severe thunderstorm,chance,NA,20,NA,NA,10,NA,NA,NA,100,NA,NA,NA,NA
WX18,EPO78FPWNL85H3F4M4,tornado,chance,NA,10,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FPT346LL8C4M5,tornado,probability,NA,NA,NA,20,30,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FQ2XBJMDBZ4M5,severe thunderstorm,chance,NA,40,30,NA,20,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO78FPYMQVKKWM4M4,severe thunderstorm,probability,NA,NA,10,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FQBHPX29554M9,tornado,chance,NA,NA,NA,NA,10,NA,20,NA,60,NA,NA,NA,NA
WX18,EPO78FQFGS4XBZD4M1,tornado,chance,NA,NA,NA,NA,NA,20,NA,NA,90,NA,NA,NA,NA
WX18,EPO78FRB6Q8X5W94M6,tornado,chance,NA,NA,NA,NA,NA,15,NA,50,NA,NA,NA,NA,NA
WX18,EPO78FQX44MJ53D4M0,severe thunderstorm,probability,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FQJ4M6KWC84M0,severe thunderstorm,chance,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FR76B2XFJ44M3,severe thunderstorm,probability,NA,NA,87,NA,NA,NA,43,23,45,NA,NA,NA,NA
WX18,EPO78FRGD49Z58P4M5,tornado,chance,NA,NA,NA,2,NA,5,20,NA,NA,NA,NA,NA,NA
WX18,EPO78FRHHK8LHN64M9,severe thunderstorm,probability,NA,NA,NA,5,NA,NA,30,NA,NA,NA,NA,NA,NA
WX18,EPO78FRZMC2F9834M0,severe thunderstorm,probability,30,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FRXPCJPMTZ4M6,tornado,probability,NA,NA,20,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
WX18,EPO78FYM4T9YV3Q4M7,severe thunderstorm,probability,NA,NA,20,NA,NA,NA,NA,NA,30,NA,NA,NA,NA
WX18,EPO78FPSDRJ5JV74M9,severe thunderstorm,probability,NA,NA,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FYMY2CMYBY4M5,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,54,54,NA,NA,NA,NA,NA
WX18,EPO78FYPGL3R4Y54M2,severe thunderstorm,chance,20,10,0,NA,0,NA,NA,80,NA,NA,NA,NA,NA
WX18,EPO78FYQFN9B2P44M0,tornado,chance,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FYZ4F6G4RG4M0,tornado,chance,NA,50,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
WX18,EPO78FPLYF5CSRB4M5,severe thunderstorm,chance,NA,20,NA,30,40,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FZCP2WGJVZ4M5,tornado,chance,NA,10,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FZ886WVBQP4M9,tornado,probability,10,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
WX18,EPO78FZJ7V7HH7M4M6,tornado,chance,NA,NA,100,NA,NA,95,NA,1,0,NA,NA,NA,NA
WX18,EPO78FZK3KWB7NC4M6,tornado,chance,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FZJNYHMS7Y4M3,tornado,probability,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78FZQ76QZ3FF4M0,tornado,probability,10,NA,NA,15,NA,NA,NA,NA,100,NA,NA,NA,NA
WX18,EPO78G27WPMLLBH4M9,tornado,chance,10,NA,NA,NA,15,NA,NA,40,NA,NA,NA,NA,NA
WX18,EPO78FZKDBFF3Z94M7,severe thunderstorm,probability,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G2DSFLFVGB4M1,tornado,chance,NA,5,5,NA,NA,5,NA,10,75,NA,NA,NA,NA
WX18,EPO78G2R66NWYBG4M4,tornado,probability,NA,NA,NA,NA,0,0,NA,NA,100,NA,NA,NA,NA
WX18,EPO78G25ZDMFS6V4M7,severe thunderstorm,probability,NA,NA,10,NA,13,NA,NA,NA,60,NA,NA,NA,NA
WX18,EPO78G2YRHVRXDH4M0,tornado,probability,NA,10,NA,NA,15,NA,75,NA,NA,NA,NA,NA,NA
WX18,EPO78G32KGD7K7Y4M9,severe thunderstorm,probability,10,NA,NA,NA,NA,20,NA,30,NA,NA,NA,NA,NA
WX18,EPO78G35RR7QLVB4M8,severe thunderstorm,chance,5,10,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
WX18,EPO78G33TLTMRFD4M7,severe thunderstorm,chance,NA,NA,10,NA,NA,NA,20,NA,NA,NA,NA,NA,NA
WX18,EPO78G3BV23BS4H4M9,severe thunderstorm,probability,NA,NA,20,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G3MLD9SWVM4M3,severe thunderstorm,chance,NA,NA,10,25,NA,NA,50,NA,75,NA,NA,NA,NA
WX18,EPO78G46DZD8D2L4M2,tornado,probability,NA,NA,NA,NA,NA,20,35,60,NA,NA,NA,NA,NA
WX18,EPO78G33L7BMKLK4M3,tornado,probability,NA,2,0,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
WX18,EPO78G45SP7FTFS4M1,severe thunderstorm,chance,NA,10,NA,NA,NA,20,NA,60,NA,NA,NA,NA,NA
WX18,EPO78G3RDTFRB344M4,severe thunderstorm,probability,NA,12,NA,NA,15,20,40,NA,NA,NA,NA,NA,NA
WX18,EPO78G5D8Q8ZK3C4M9,tornado,probability,NA,NA,NA,NA,30,40,NA,65,NA,NA,NA,NA,NA
WX18,EPO78G5JTCXYJQ94M1,tornado,chance,NA,NA,10,NA,NA,15,NA,NA,90,NA,NA,NA,NA
WX18,EPO78G5M2LCMF8L4M0,tornado,chance,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G5D92ZRY6T4M0,tornado,chance,NA,20,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
WX18,EPO78G5MP3N5FBF4M7,severe thunderstorm,chance,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G2ZS8T6XR34M5,severe thunderstorm,chance,NA,NA,5,NA,NA,NA,30,NA,NA,NA,NA,NA,NA
WX18,EPO78G55CBS99JJ4M3,tornado,chance,NA,25,25,NA,NA,NA,NA,NA,75,NA,NA,NA,NA
WX18,EPO78G584P8287L4M8,severe thunderstorm,probability,NA,20,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G62YHHKQFZ4M1,tornado,probability,23,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
WX18,EPO78G5SPHVH9V74M6,tornado,probability,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G6CLN3PVYR4M3,severe thunderstorm,probability,NA,10,NA,NA,20,30,70,NA,NA,NA,NA,NA,NA
WX18,EPO78G6FKGYCKP84M9,severe thunderstorm,chance,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G696K2JP7D4M0,tornado,chance,NA,NA,NA,NA,1,10,NA,NA,75,NA,NA,NA,NA
WX18,EPO78G6NLKPLFMP4M2,tornado,probability,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G7D6Q4J6PR4M6,tornado,chance,30,NA,NA,60,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO78G7NLBKL6QW4M5,tornado,chance,NA,NA,NA,NA,NA,10,40,NA,75,NA,NA,NA,NA
WX18,EPO78G8D34GRRJT4M2,tornado,probability,NA,NA,20,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G9FCV64S5R4M4,severe thunderstorm,chance,NA,5,NA,10,20,30,60,NA,NA,NA,NA,NA,NA
WX18,EPO78G7KXHHXMF24M5,severe thunderstorm,probability,NA,NA,3,NA,5,NA,NA,NA,95,NA,NA,NA,NA
WX18,EPO78GFMH3JSHND4M1,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,20,30,80,NA,NA,NA,NA
WX18,EPO78G9B3VKQMVS4M6,tornado,chance,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GGM3KQW8GT4M5,severe thunderstorm,chance,NA,NA,NA,10,20,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GGKS3JPM5L4M7,tornado,chance,NA,NA,NA,10,NA,NA,NA,15,50,NA,NA,NA,NA
WX18,EPO78GGRXXXY4GT4M2,tornado,probability,10,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GKTX7K9JXY4M9,severe thunderstorm,chance,NA,NA,NA,40,40,NA,NA,80,NA,NA,NA,NA,NA
WX18,EPO78GK392MD4Y54M0,severe thunderstorm,chance,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GK47XXJTM84M9,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GDHJNN74RC4M9,severe thunderstorm,probability,20,NA,NA,20,NA,NA,NA,NA,20,NA,NA,NA,NA
WX18,EPO78GM972HX7K64M9,tornado,probability,NA,5,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
WX18,EPO78GMJPWZV7RF4M0,tornado,probability,NA,60,NA,NA,50,NA,NA,98,NA,NA,NA,NA,NA
WX18,EPO78GMLXN2NQHB4M3,severe thunderstorm,chance,10,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GNH8H5THR84M2,tornado,chance,NA,NA,10,10,10,NA,10,NA,NA,NA,NA,NA,NA
WX18,EPO78GNB7W34F5P4M0,tornado,chance,NA,NA,10,10,NA,NA,NA,NA,90,NA,NA,NA,NA
WX18,EPO78GNV7Q9JCB54M9,severe thunderstorm,chance,25,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA
WX18,EPO78GP3SPQLW8G4M9,severe thunderstorm,probability,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GFMZPXQXMN4M7,tornado,chance,NA,5,NA,NA,15,NA,NA,NA,90,NA,NA,NA,NA
WX18,EPO78GPFQCJXP4G4M9,severe thunderstorm,chance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GPSPLNMJNC4M4,tornado,chance,99,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
WX18,EPO78GP52P3BMYX4M5,severe thunderstorm,chance,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GPFPJ5ZMS54M0,severe thunderstorm,probability,10,20,NA,NA,40,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO78GGK94M9ZG44M2,severe thunderstorm,probability,20,NA,30,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GPRD93HTZS4M7,tornado,probability,NA,10,NA,20,40,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78GVWGDWW55W4M0,severe thunderstorm,probability,10,15,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
WX18,EPO78GZVDHK2Y694M5,tornado,chance,10,NA,NA,15,20,25,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78H559WK6JF34M8,tornado,chance,NA,1,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78HYW2HHCHNT4M1,severe thunderstorm,probability,NA,NA,NA,NA,NA,50,NA,NA,100,NA,NA,NA,NA
WX18,EPO78JSKRB9VBRS4M7,tornado,probability,10,NA,20,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
WX18,EPO78J2CF8RFVYP4M6,tornado,chance,NA,15,15,NA,NA,NA,15,5,NA,NA,NA,NA,NA
WX18,EPO78JTGTBY2PJJ4M9,tornado,probability,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA
WX18,EPO78JTP2KDDVCN4M5,severe thunderstorm,probability,5,15,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
WX18,EPO78JXKHFTYT394M0,severe thunderstorm,probability,25,NA,30,35,NA,NA,40,NA,NA,NA,NA,NA,NA
WX18,EPO78JYQ3ZJMZSP4M6,tornado,chance,NA,NA,NA,NA,10,15,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78G6DXH9Z6SW4M3,severe thunderstorm,probability,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WX18,EPO78K43N3PZXSL4M8,severe thunderstorm,chance,NA,5,NA,10,NA,NA,NA,NA,80,NA,NA,NA,NA
WX18,EPO78GZQL79HS2R4M7,severe thunderstorm,probability,20,NA,NA,10,10,NA,20,NA,NA,NA,NA,NA,NA
WX18,EPO78K6PZ6PHWY24M3,tornado,chance,10,20,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
