age,gend,race,nws_region,follow,torwatch,torwarn,resp_ignore,resp_prot,resp_busy,resp_unsure,cointoss,bigbucks,acme_pub,choir,fiveside,sixside,mushroom,spc_mar,spc_sli,spc_enh,spc_mod,spc_hig,spc_mar_col,spc_sli_col,spc_enh_col,spc_mod_col,spc_hig_col,rq_4,rq_5,rq_6,edu,is_bluedot,time_taken,page_time
54,1,1,Eastern Region,4,1,NA,4,3,2,1,500,1,1,NA,,NA,NA,3,2,1,4,5,4,3,5,1,2,0,0,0,6,NA,25,56
68,1,1,Eastern Region,4,NA,2,4,2,2,2,500,10,0.1,50,3,NA,NA,1,2,4,3,5,1,3,2,5,4,0,0,1,7,NA,40,85
68,0,1,Eastern Region,4,1,NA,4,3,2,3,500,1,0.1,20,30,NA,NA,1,2,4,3,5,2,4,1,5,3,0,0,0,7,NA,12,27
65,0,1,Central Region,5,1,NA,2,4,2,2,50,30,1,NA,,NA,NA,2,1,3,4,5,1,2,4,5,3,0,0,0,6,NA,20,43
73,0,1,Eastern Region,4,1,NA,1,4,1,2,500,10,1,50,10,NA,NA,3,1,4,2,5,2,1,3,5,4,1,0,2,2,1,26,69
66,1,1,Eastern Region,4,1,NA,2,3,2,2,500,100,0.001,NA,,NA,NA,1,2,3,4,5,5,4,3,1,2,0,0,0,6,NA,34,93
66,0,1,Central Region,4,NA,2,1,5,1,1,500,1,1,NA,,NA,NA,3,1,2,4,5,1,2,3,4,5,0,0,0,4,1,28,62
68,0,1,Eastern Region,4,NA,2,4,3,3,3,500,10,1,20,30,NA,NA,1,2,3,4,5,1,4,3,5,2,0,0,0,6,1,36,69
76,1,1,Southern Region,5,NA,2,3,2,4,4,500,10,1,50,20,NA,NA,2,1,4,3,5,1,4,3,5,2,1,1,1,7,1,29,50
18,1,1,Southern Region,3,NA,2,3,3,3,3,250,10,10,NA,,NA,NA,1,4,2,5,3,1,2,3,4,5,1,1,1,1,NA,14,17
70,0,1,Eastern Region,4,1,NA,2,4,2,2,400,10,1,NA,,NA,NA,2,1,4,3,5,1,3,2,5,4,0,0,0,6,NA,29,59
83,1,1,Central Region,5,NA,2,2,3,2,2,0,5,0.1,NA,,NA,NA,3,5,2,4,1,1,4,3,5,2,0,0,0,7,1,39,97
70,0,1,Central Region,4,1,NA,2,4,2,2,50,10,0.1,10,50,NA,NA,2,1,5,3,4,1,2,3,4,5,0,0,1,5,NA,37,78
24,0,1,Western Region,2,NA,2,3,3,3,3,500,10,0.1,10,33,NA,NA,1,2,3,4,5,1,3,4,5,2,0,0,0,6,NA,16,27
68,1,1,Central Region,4,1,NA,2,3,2,3,500,100,0.25,NA,,NA,NA,1,2,4,3,5,1,4,2,5,3,0,0,0,2,NA,24,52
66,1,1,Eastern Region,4,2,NA,4,2,2,4,500,20,1,NA,,NA,NA,4,5,3,2,1,1,4,2,5,3,0,0,0,7,NA,18,37
79,1,1,Southern Region,3,NA,2,3,2,4,3,500,10,0.1,33.3,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,7,NA,38,60
78,1,1,Eastern Region,4,1,NA,3,2,2,2,500,1,1,NA,,NA,NA,1,2,4,3,5,1,2,3,5,4,0,1,1,4,NA,36,57
72,0,1,Eastern Region,4,NA,2,4,2,4,3,25,1,1,NA,,NA,NA,2,1,4,3,5,2,1,3,5,4,0,1,0,6,NA,18,43
79,0,1,Central Region,5,1,NA,3,3,2,1,250,400,2,NA,,NA,NA,2,1,5,3,4,1,2,3,4,5,0,0,0,2,NA,41,82
19,0,1,Southern Region,4,2,NA,2,5,2,1,500,500,50,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,1,1,1,4,NA,26,151
24,1,1,Central Region,5,1,NA,2,4,2,1,500,10,0.1,25,,20,NA,1,2,5,3,4,1,2,3,4,5,0,0,0,6,NA,22,28
50,0,1,Southern Region,4,2,NA,2,3,2,4,500,1,1,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,1,1,1,6,NA,24,58
70,0,1,Western Region,3,NA,2,3,3,3,3,500,10,0.001,50,30,NA,NA,1,2,5,3,4,1,3,2,5,4,0,1,0,7,NA,31,49
73,0,1,Western Region,4,1,NA,2,4,2,2,50,10,0.1,12,30,NA,NA,1,2,3,4,5,1,2,3,5,4,0,1,1,6,NA,28,35
68,1,1,Central Region,4,NA,2,2,4,2,2,500,10,0.001,33,16,NA,NA,2,1,3,4,5,3,4,1,5,2,0,0,0,4,1,34,78
69,1,1,Eastern Region,1,1,NA,1,4,1,2,500,10,0.001,10,30,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,8,NA,19,43
66,1,1,Western Region,4,NA,2,1,4,1,3,500,1,0.001,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,5,1,15,30
68,0,1,Eastern Region,4,2,NA,2,2,2,2,500,1,1,NA,,NA,NA,2,1,5,3,4,2,1,4,3,5,1,0,0,2,NA,17,36
20,0,1,Central Region,4,1,NA,1,4,2,1,500,1,1,NA,,NA,NA,1,5,3,2,4,3,4,1,5,2,0,0,0,5,NA,12,19
66,1,1,Western Region,4,1,NA,3,1,2,3,500,10,0.01,0.04,30,NA,NA,2,1,4,3,5,1,3,2,4,5,0,0,0,6,1,18,29
66,1,1,Southern Region,4,NA,1,1,1,5,3,50,25,5,NA,,NA,NA,3,1,2,4,5,4,2,1,5,3,0,0,0,5,NA,41,83
21,1,1,Central Region,4,2,NA,4,2,1,2,50,1,1,NA,,NA,NA,2,1,3,4,5,1,2,3,4,5,0,0,0,4,NA,20,44
22,0,1,Southern Region,4,1,NA,4,4,4,4,500,0,0,NA,,NA,NA,3,2,5,1,4,1,2,3,4,5,2,2,2,5,NA,15,26
18,1,1,Southern Region,3,NA,2,3,1,4,4,700,10,0.01,NA,,NA,NA,1,2,5,3,4,4,3,1,5,2,1,1,0,2,NA,27,62
66,1,1,Eastern Region,4,1,NA,2,4,2,2,500,10,1,20,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,NA,32,56
75,1,1,Eastern Region,3,1,NA,2,3,2,1,0,0,0,NA,,NA,NA,4,5,3,2,1,5,4,2,1,3,1,1,2,3,NA,31,91
69,1,1,Eastern Region,5,1,NA,1,4,1,2,500,10,0.1,25,,23,4,2,1,4,3,5,1,3,2,5,4,0,0,0,7,1,24,59
66,1,1,Southern Region,3,NA,2,3,3,2,2,500,1,1,NA,,NA,NA,2,1,3,4,5,2,1,3,5,4,1,0,1,4,NA,21,29
66,1,1,Western Region,4,NA,2,3,3,2,3,500,10,1,40,25,NA,NA,4,5,3,2,1,1,2,3,4,5,1,1,1,6,NA,29,47
19,0,1,Eastern Region,5,NA,2,4,1,5,1,500,10,1,60,30,NA,NA,2,1,3,4,5,2,3,4,5,1,0,1,0,4,NA,16,27
67,1,1,Eastern Region,4,1,NA,2,3,2,2,500,10,0.001,10,50,NA,NA,4,5,2,3,1,3,5,2,1,4,1,1,0,6,NA,22,29
19,0,1,Southern Region,4,1,NA,2,4,2,1,500,10,0.1,20,30,NA,NA,3,1,5,2,4,1,2,3,5,4,0,0,0,4,1,51,77
42,1,1,Western Region,4,3,NA,1,4,2,2,500,2,7,NA,,NA,NA,1,2,3,4,5,1,2,3,5,4,0,0,1,6,NA,10,28
19,0,1,Southern Region,3,NA,2,1,3,1,1,50,2,1,NA,,NA,NA,4,1,5,2,3,1,4,3,5,2,NA,0,0,2,1,22,46
69,0,1,Eastern Region,4,2,NA,3,2,1,3,500,300,2,NA,,NA,NA,4,5,3,2,1,4,5,3,2,1,0,0,1,5,NA,22,41
72,0,1,Central Region,4,1,NA,1,4,1,1,60,60,1,NA,,NA,NA,3,1,2,4,5,2,3,4,5,1,0,0,0,5,1,21,59
65,0,1,Eastern Region,5,NA,2,4,3,3,2,500,1,1,NA,,NA,NA,5,4,2,3,1,1,3,2,5,4,0,0,0,4,NA,14,41
72,0,1,Central Region,4,1,NA,1,3,1,2,500,10,0.001,33,5,NA,NA,5,4,1,3,2,5,3,4,2,1,0,0,0,7,NA,32,69
80,0,1,Eastern Region,4,1,NA,1,3,1,2,500,10,0.01,30,5,NA,NA,1,2,3,4,5,3,1,2,5,4,0,0,0,6,NA,17,35
66,0,1,Southern Region,5,1,NA,2,4,2,2,500,75,1,NA,,NA,NA,2,1,3,4,5,1,3,2,5,4,0,2,1,6,NA,31,159
68,1,1,Eastern Region,4,NA,2,1,4,2,2,500,10,0.001,25,,35,15,4,5,2,3,1,4,2,3,1,5,0,1,1,4,NA,22,30
20,0,1,Eastern Region,4,1,NA,3,3,4,3,100,5,50,NA,,NA,NA,4,1,2,3,5,4,3,2,5,1,1,1,1,7,NA,21,20
18,0,1,Western Region,3,NA,2,3,3,3,3,500,10,0.01,10,25,NA,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,2,NA,31,179
67,0,1,Southern Region,4,1,NA,2,3,3,2,500,10,10,30,15,NA,NA,2,3,1,4,5,1,4,2,3,5,1,1,1,4,NA,18,36
79,1,1,Eastern Region,5,1,NA,1,4,2,1,40,55,2,NA,,NA,NA,2,1,4,3,5,1,2,4,5,3,0,0,1,7,NA,34,84
70,1,1,Eastern Region,4,1,NA,3,2,2,3,543,10,1,NA,,NA,NA,1,2,4,3,5,1,4,2,5,3,0,0,0,5,1,25,62
74,1,1,Western Region,3,NA,2,3,3,1,1,500,10,0.01,20,30,NA,NA,2,1,4,3,5,1,4,2,5,3,0,0,0,7,NA,27,62
69,1,1,Central Region,3,1,NA,1,4,1,1,50,5,1,NA,,NA,NA,4,5,2,3,1,4,3,5,1,2,0,1,1,3,1,33,66
66,0,1,Southern Region,4,2,NA,3,4,4,1,40,10,1,NA,,NA,NA,2,3,1,4,5,1,3,4,5,2,1,1,1,4,NA,14,33
71,1,1,Central Region,5,1,NA,2,4,1,1,500,10,1,3,33,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,7,NA,20,52
86,0,1,Eastern Region,3,NA,2,2,4,2,3,50,1,1,NA,,NA,NA,1,2,5,3,4,2,1,4,5,3,0,0,0,4,1,31,67
70,0,1,Southern Region,4,1,NA,2,3,2,2,500,10,1,10,5,NA,NA,4,5,2,3,1,1,3,2,4,5,0,0,0,7,NA,23,38
66,1,1,Eastern Region,4,2,NA,2,3,2,1,500,10,0.01,40,20,NA,NA,3,1,4,2,5,1,2,3,4,5,0,1,1,5,NA,18,49
22,0,1,Central Region,5,1,NA,1,5,1,1,500,10,0.1,25,,20,NA,2,1,4,3,5,2,3,4,5,1,0,0,0,4,1,19,24
76,0,1,Southern Region,4,NA,NA,3,3,3,3,20,20,20,NA,,NA,NA,5,1,2,3,4,1,3,2,5,4,2,2,2,2,NA,23,45
68,1,1,Central Region,4,NA,2,1,5,1,1,500,10,0.01,30,30,NA,NA,1,2,4,3,5,1,4,2,5,3,0,0,0,7,NA,20,52
67,1,1,Western Region,5,2,NA,1,3,2,4,75,1,1,NA,,NA,NA,3,1,2,4,5,1,2,3,5,4,0,0,0,7,NA,40,84
70,1,1,Southern Region,4,2,NA,3,2,3,2,625,1,1,NA,,NA,NA,2,1,4,3,5,3,2,1,5,4,0,0,1,6,NA,29,42
72,0,1,Eastern Region,4,1,NA,2,3,2,2,55,1,1,NA,,NA,NA,2,5,4,3,1,3,1,2,5,4,0,1,1,5,1,40,68
72,1,1,Western Region,4,NA,2,1,3,3,3,600,20,1,NA,,NA,NA,2,4,1,5,3,1,5,3,4,2,0,0,0,6,NA,28,84
74,0,1,Eastern Region,4,NA,2,1,4,2,1,500,10,10,2,16,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,4,NA,41,60
74,1,1,Southern Region,4,1,NA,4,3,4,3,500,10,0.1,25,,35,50,1,2,4,3,5,1,2,3,4,5,0,0,0,6,1,36,42
70,0,1,Southern Region,1,NA,2,1,3,1,1,500,5,1,NA,,NA,NA,4,5,3,2,1,4,1,2,5,3,1,0,0,2,NA,34,82
72,1,1,Eastern Region,5,NA,2,1,4,1,1,500,10,0.05,33,30,NA,NA,4,5,3,2,1,1,4,2,5,3,0,0,1,6,NA,21,59
76,1,1,Eastern Region,5,NA,2,3,3,2,2,500,10,0.1,25,,28.6,50,2,1,3,4,5,1,2,3,5,4,0,0,0,8,NA,36,49
70,0,1,Eastern Region,4,NA,2,3,3,3,3,500,25,50,NA,,NA,NA,2,1,5,4,3,1,4,2,5,3,0,0,0,3,NA,40,111
72,0,1,Southern Region,4,NA,2,2,3,2,2,500,10,0.001,5,30,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,NA,28,58
74,1,1,Southern Region,3,NA,2,2,3,2,1,500,10,1,1,30,NA,NA,2,1,4,3,5,1,2,3,5,4,1,0,1,6,NA,36,87
67,0,1,Central Region,5,1,NA,1,5,1,1,550,5,10,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,1,1,1,7,NA,16,37
73,1,1,Southern Region,4,NA,2,4,1,2,4,500,10,1,50,10,NA,NA,1,2,5,3,4,1,2,3,4,5,0,0,0,4,NA,31,58
71,0,1,Eastern Region,3,1,NA,2,3,2,2,500,10,0.1,40,25,NA,NA,1,2,4,3,5,5,3,4,1,2,0,0,0,6,NA,20,48
64,1,1,Western Region,4,NA,2,1,4,1,1,500,10,0.1,25,,22,4,2,1,5,3,4,1,2,3,4,5,1,NA,0,8,NA,20,40
56,0,1,Western Region,4,1,NA,1,4,1,2,50,40,30,NA,,NA,NA,2,1,3,5,4,5,1,3,4,2,1,1,1,6,NA,30,74
67,0,1,Eastern Region,3,2,NA,4,3,3,3,50,1,1,NA,,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,2,NA,29,43
24,0,1,Western Region,5,2,NA,3,4,2,2,1,20,10,NA,,NA,NA,2,1,5,3,4,1,3,4,5,2,1,1,1,5,NA,25,36
65,0,1,Central Region,5,1,NA,1,5,1,1,500,10,10,10,1,NA,NA,3,1,2,4,5,1,2,3,4,5,1,1,1,6,NA,379,71
24,0,1,Western Region,5,NA,1,3,2,3,4,50,3,4,NA,,NA,NA,3,2,4,1,5,1,2,3,5,4,0,0,1,4,NA,10,18
69,0,1,Eastern Region,3,NA,1,3,3,3,4,500,10,1,40,10,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,7,1,19,29
67,0,1,Southern Region,4,NA,2,1,5,1,1,500,10,0.1,10,25,NA,NA,5,4,3,2,1,1,3,2,5,4,0,0,0,6,NA,41,57
62,1,1,Eastern Region,4,1,NA,2,3,2,2,475,10,0.1,20,30,NA,NA,1,2,4,3,5,1,2,3,5,4,1,1,1,5,NA,36,102
77,0,1,Eastern Region,4,1,NA,2,3,3,2,300,10,0.05,NA,,NA,NA,4,5,3,2,1,1,2,3,5,4,0,0,0,6,NA,24,46
20,0,1,Eastern Region,5,NA,2,5,1,4,2,500,10,10,50,25,NA,NA,1,2,5,3,4,4,1,2,5,3,0,0,0,1,NA,17,10
79,0,1,Eastern Region,5,NA,2,1,2,1,1,800,1,1,NA,,NA,NA,2,1,5,3,4,1,4,3,5,2,1,1,0,6,NA,28,56
76,0,1,Central Region,4,NA,2,2,4,2,2,500,10,0.001,10,30,NA,NA,2,3,4,1,5,1,2,3,5,4,0,0,0,7,NA,22,50
69,1,1,Western Region,5,1,NA,3,2,3,4,500,10,0.1,25,,20,NA,2,1,4,3,5,1,3,4,5,2,1,0,0,8,NA,39,77
65,1,1,Southern Region,4,NA,2,4,2,3,3,500,10,0.1,40,30,NA,NA,2,1,5,3,4,4,3,2,5,1,0,0,0,6,1,30,75
65,0,1,Central Region,5,1,NA,1,5,1,1,5,10,10,NA,,NA,NA,2,1,5,4,3,1,4,3,5,2,1,0,0,2,NA,16,35
64,1,1,Southern Region,5,NA,2,3,2,3,4,500,10,0.1,25,,20,NA,2,1,3,4,5,3,2,4,5,1,NA,NA,NA,7,NA,22,75
69,1,1,Eastern Region,3,NA,2,2,3,2,2,500,10,0.1,10,30,NA,NA,1,2,4,3,5,1,3,2,4,5,0,0,0,8,1,26,48
73,1,1,Eastern Region,5,2,NA,1,4,1,2,500,10,0.01,25,,62,8,4,5,3,2,1,4,2,5,1,3,0,0,0,6,1,35,59
76,1,1,Eastern Region,4,NA,1,1,4,2,2,75,10,1,NA,,NA,NA,3,5,4,2,1,1,3,2,4,5,0,1,0,5,NA,42,137
68,1,1,Eastern Region,3,1,NA,3,3,3,2,0,10,0.1,20,30,NA,NA,4,5,2,3,1,5,4,3,1,2,0,0,0,6,NA,39,31
72,0,1,Western Region,3,1,NA,1,5,1,1,50,100,1,NA,,NA,NA,5,2,4,3,1,1,3,4,5,2,0,0,0,4,NA,26,120
71,1,1,Eastern Region,4,NA,2,2,4,2,3,50,10,0.1,4,30,NA,NA,1,2,5,3,4,1,3,4,5,2,0,0,0,7,NA,27,58
33,1,1,Southern Region,4,1,NA,3,3,2,3,500,100,1,NA,,NA,NA,1,4,3,2,5,1,2,4,5,3,0,0,0,2,NA,34,79
22,0,1,Southern Region,5,NA,2,4,2,4,2,500,10,0.1,25,,20,NA,1,2,4,3,5,1,3,4,5,2,0,0,0,6,NA,29,43
76,0,1,Western Region,3,1,NA,4,3,2,3,500,10,1,5,5,NA,NA,1,2,3,4,5,1,4,2,5,3,1,0,0,4,NA,23,76
76,1,1,Southern Region,4,NA,2,1,5,2,2,500,10,0.1,33,30,NA,NA,1,2,4,3,5,1,3,2,5,4,1,0,0,6,1,35,62
73,0,1,Southern Region,3,1,NA,2,3,2,3,500,100,1,NA,,NA,NA,4,2,1,3,5,3,1,2,5,4,0,0,0,2,NA,21,39
66,0,1,Western Region,4,NA,2,3,3,3,5,500,20,1,NA,,NA,NA,1,4,5,3,2,4,1,2,5,3,0,0,0,4,NA,26,71
19,0,1,Central Region,4,NA,1,3,4,2,4,500,10,0.5,25,,24,10,2,1,3,4,5,1,3,4,5,2,0,0,0,4,1,112,44
67,1,1,Central Region,5,1,NA,3,3,2,2,50,10,0.1,25,,20,NA,1,2,3,4,5,1,2,3,5,4,0,1,0,4,1,38,78
20,0,1,Southern Region,5,NA,2,1,5,1,1,450,10,0.001,NA,,NA,NA,2,1,5,3,4,1,2,3,4,5,1,1,1,4,NA,24,47
75,0,1,Southern Region,4,NA,2,4,3,3,2,500,100,1,NA,,NA,NA,3,1,4,2,5,3,4,1,5,2,0,0,0,4,1,27,71
67,1,1,Central Region,3,NA,2,3,3,3,3,500,10,10,25,,35,25,3,4,2,5,1,3,2,1,5,4,0,0,0,2,NA,20,40
76,0,1,Southern Region,4,1,NA,3,3,3,3,50,40,100,NA,,NA,NA,2,1,4,3,5,2,1,3,5,4,0,0,0,3,NA,31,59
69,1,1,Eastern Region,4,NA,2,1,4,2,2,60,100,10,NA,,NA,NA,2,3,1,4,5,4,1,2,5,3,1,0,1,3,1,31,79
83,0,1,Western Region,4,NA,2,3,3,3,5,500,100,10,NA,,NA,NA,3,5,2,4,1,1,3,2,5,4,0,0,1,6,1,30,63
84,0,1,Eastern Region,4,1,NA,2,4,3,2,500,1,1,NA,,NA,NA,2,1,4,3,5,4,2,1,5,3,0,0,0,4,NA,27,50
66,1,1,Southern Region,5,1,NA,1,5,2,1,50,11,1,NA,,NA,NA,5,4,1,3,2,1,2,3,5,4,0,0,0,8,1,40,NA
75,0,1,Eastern Region,5,NA,2,4,2,4,2,500,1,10,NA,,NA,NA,1,2,5,3,4,1,2,5,3,4,0,0,0,7,NA,18,50
70,0,1,Central Region,4,1,NA,1,5,1,1,50,0,0,NA,,NA,NA,1,2,4,3,5,1,3,4,5,2,2,0,0,4,NA,24,69
71,0,1,Eastern Region,5,NA,2,2,4,3,2,500,10,1,20,40,NA,NA,4,5,2,3,1,1,2,3,5,4,0,0,0,7,NA,26,51
66,1,1,Eastern Region,4,1,NA,2,4,2,2,500,10,0.001,0.25,25,NA,NA,3,1,4,2,5,1,3,2,4,5,0,0,0,7,NA,18,35
77,0,1,Southern Region,3,NA,2,4,3,4,2,650,6,1,NA,,NA,NA,2,1,4,3,5,4,2,3,5,1,0,0,1,2,1,27,54
81,1,1,Western Region,3,NA,2,3,3,3,3,499,0,1,NA,,NA,NA,1,3,5,2,4,1,2,3,5,4,0,1,0,4,NA,24,68
72,0,1,Eastern Region,4,1,NA,2,5,1,3,500,10,0.1,25,,20,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,6,1,33,52
81,0,1,Central Region,4,1,NA,2,4,2,2,500,100,5,NA,,NA,NA,1,2,3,4,5,1,2,4,5,3,0,0,0,4,NA,20,41
71,0,1,Western Region,4,1,NA,3,3,3,3,500,1,1,NA,,NA,NA,2,1,4,3,5,1,2,3,5,4,0,0,0,6,NA,28,64
78,1,1,Central Region,5,1,NA,3,2,2,2,500,10,0.1,25,,10,4,2,1,4,3,5,1,2,3,4,5,0,0,0,6,1,29,64
72,0,1,Eastern Region,3,NA,2,2,4,1,2,50,100,1,NA,,NA,NA,2,1,3,4,5,2,3,1,4,5,0,0,1,2,1,32,87
20,0,1,Southern Region,1,NA,1,3,3,3,4,500,20,20,NA,,NA,NA,1,5,4,2,3,2,3,1,4,5,1,1,1,4,NA,23,20
76,1,1,Southern Region,1,2,NA,4,2,2,1,500,0,0,NA,,NA,NA,2,1,3,4,5,1,2,3,4,5,0,0,0,2,NA,26,51
77,1,1,Southern Region,4,1,NA,NA,3,4,4,500,10,0.1,30,30,NA,NA,3,4,5,2,1,5,2,3,1,4,1,0,0,6,1,32,73
77,0,1,Southern Region,5,NA,2,4,4,2,1,500,1,1,NA,,NA,NA,1,2,5,3,4,1,3,2,4,5,0,0,0,7,1,30,44
77,0,1,Central Region,3,NA,2,2,3,1,2,500,100,1,NA,,NA,NA,4,2,5,1,3,4,5,1,2,3,1,1,1,6,NA,17,51
23,1,1,Eastern Region,5,NA,1,3,3,4,NA,4,24,10,NA,,NA,NA,1,4,2,3,5,1,2,4,5,3,0,1,1,7,NA,10,15
65,1,1,Southern Region,4,2,NA,4,2,2,2,500,10,0.5,80,5,NA,NA,1,2,4,3,5,2,4,1,5,3,0,1,0,6,1,18,36
72,0,1,Southern Region,5,NA,2,2,4,1,1,500,500,50,NA,,NA,NA,1,2,4,3,5,5,4,3,1,2,0,0,1,5,NA,23,35
65,0,1,Western Region,4,1,NA,2,4,2,2,500,10,0.1,20,25,NA,NA,2,1,4,3,5,1,2,4,5,3,NA,0,0,6,NA,20,55
67,0,1,Eastern Region,4,1,NA,1,5,1,1,75,100,100,NA,,NA,NA,4,5,3,2,1,4,3,2,1,5,0,0,1,5,1,35,92
65,0,1,Eastern Region,5,1,NA,1,5,1,1,500,10,0.1,10,30,NA,NA,1,2,3,4,5,3,1,2,4,5,0,0,0,7,1,39,67
67,1,1,Southern Region,3,1,NA,3,3,3,3,500,5,1,NA,,NA,NA,2,1,5,3,4,3,1,2,5,4,0,2,0,6,NA,32,69
74,0,1,Southern Region,5,1,NA,1,5,NA,1,25,2,1,NA,,NA,NA,2,1,4,3,5,4,1,3,5,2,1,1,0,4,NA,30,71
65,1,1,Western Region,4,1,NA,2,3,2,2,500,10,1,10,25,NA,NA,1,2,3,4,5,1,4,3,5,2,1,1,0,7,NA,21,58
69,0,1,Eastern Region,4,NA,2,2,4,2,4,500,5,1,NA,,NA,NA,2,1,4,3,5,1,2,4,5,3,0,0,1,2,1,30,67
78,0,1,Southern Region,2,NA,3,1,4,1,2,500,10,0.1,25,,21,20,3,5,4,2,1,1,2,3,4,5,0,0,0,6,1,32,45
66,0,1,Central Region,4,1,NA,2,4,2,1,500,10,1,10,5,NA,NA,1,2,4,3,5,1,3,2,4,5,1,1,0,6,NA,25,80
76,1,1,Eastern Region,4,1,NA,1,1,1,2,50,100,0.1,NA,,NA,NA,2,1,5,3,4,1,3,2,4,5,1,1,1,4,1,39,92
67,0,1,Central Region,2,1,NA,3,2,2,2,500,10,1,20,25,NA,NA,1,2,4,3,5,1,2,3,5,4,0,0,0,7,NA,29,51
72,1,1,Southern Region,4,1,NA,3,3,3,2,500,10,0.1,10,30,NA,NA,1,2,5,3,4,1,4,3,5,2,1,1,0,7,1,20,34
68,1,1,Southern Region,4,NA,2,3,3,2,1,500,10,1,1,50,NA,NA,1,2,4,3,5,1,3,2,4,5,0,0,0,6,NA,26,28
82,0,1,Southern Region,4,1,NA,4,3,2,2,500,10,1,10,25,NA,NA,2,1,5,3,4,3,1,2,5,4,0,0,0,3,NA,35,73
71,1,1,Central Region,5,NA,2,3,3,2,3,500,10,1,33,35,NA,NA,2,1,4,3,5,2,1,3,4,5,1,0,1,6,NA,29,74
73,0,1,Central Region,4,NA,1,3,3,2,3,50,50,50,NA,,NA,NA,1,5,2,4,3,2,1,3,5,4,2,2,2,2,NA,15,29
23,0,1,Southern Region,4,NA,2,5,2,2,4,50,50,1,NA,,NA,NA,1,3,2,4,5,1,2,3,5,4,0,0,0,6,NA,22,50
75,0,1,Eastern Region,5,1,NA,2,4,1,1,50,50,1,NA,,NA,NA,1,2,4,3,5,2,3,1,5,4,0,0,1,2,NA,35,63
66,0,1,Central Region,3,1,NA,2,2,2,2,500,10,0.1,2,15,NA,NA,2,1,5,3,4,1,2,3,4,5,0,0,0,7,NA,18,32
66,1,1,Eastern Region,3,NA,2,3,3,3,3,499,1,2,NA,,NA,NA,3,1,5,2,4,1,4,3,5,2,0,0,0,4,NA,18,28
70,1,1,Eastern Region,4,NA,2,3,3,3,2,40,20,10,NA,,NA,NA,4,5,2,3,1,5,4,3,1,2,1,0,0,3,NA,24,77
20,1,1,Eastern Region,3,NA,2,5,1,5,3,500,25,100,NA,,NA,NA,3,5,1,2,4,5,3,2,1,4,0,0,0,2,NA,11,16
66,1,1,Eastern Region,4,NA,2,1,4,1,2,500,10,0.001,0.004,30,NA,NA,2,1,3,4,5,1,2,3,5,4,0,0,1,4,NA,37,174
61,1,1,Eastern Region,5,NA,3,1,4,2,2,50,100,1,NA,,NA,NA,2,3,1,4,5,1,2,3,4,5,1,1,1,7,NA,23,47
71,0,1,Southern Region,4,1,NA,2,4,2,5,599,10,0.1,80,50,NA,NA,1,2,4,3,5,1,2,4,5,3,0,0,0,4,NA,22,48
67,0,1,Eastern Region,4,NA,1,1,5,1,1,500,10,0.01,33,33,NA,NA,2,1,5,3,4,1,2,5,3,4,1,1,1,4,NA,30,57
65,0,1,Central Region,4,1,NA,3,2,2,3,500,10,1,50,25,NA,NA,1,3,2,4,5,1,3,2,5,4,0,0,0,2,NA,20,46
57,0,1,Eastern Region,5,1,NA,1,5,1,1,500,10,1,30,50,NA,NA,4,1,3,2,5,2,3,4,5,1,0,0,0,3,NA,23,63
77,0,1,Central Region,4,NA,2,1,3,1,1,500,10,1,50,25,NA,NA,2,3,1,4,5,5,3,2,1,4,1,1,0,2,NA,20,50
73,0,1,Eastern Region,4,NA,2,3,2,3,4,50,1,1,NA,,NA,NA,2,1,4,3,5,1,3,4,5,2,0,0,0,6,1,20,29
77,1,1,Southern Region,5,NA,2,1,4,1,1,500,10,0.1,25,,20,NA,3,5,4,2,1,5,4,2,1,3,1,1,1,8,NA,33,66
68,1,1,Western Region,4,NA,2,3,3,3,2,60,25,1,NA,,NA,NA,1,2,3,4,5,1,3,2,4,5,0,NA,0,4,NA,23,42
20,1,1,Western Region,4,3,NA,2,4,3,4,500,10,0.1,30,25,NA,NA,1,3,5,2,4,2,3,4,5,1,2,2,0,4,NA,18,51
21,1,1,Western Region,1,NA,3,5,1,5,5,500,1,1,NA,,NA,NA,4,1,5,3,2,3,4,2,5,1,1,1,1,2,NA,10,22
23,0,1,Southern Region,4,1,NA,2,2,2,4,1000,1,1,NA,,NA,NA,2,1,4,3,5,1,2,3,4,5,1,0,0,6,NA,14,13
23,0,1,Central Region,4,NA,2,4,2,4,4,500,10,0.05,80,25,NA,NA,1,2,3,4,5,1,2,3,5,4,2,1,0,6,NA,14,17
