CWA,zip,p_id,location,state,adults,risk_wind,risk_rain,risk_heat,risk_drought,risk_cold,risk_snow,risk_tor,risk_flood,risk_hur,risk_fire,sample,latitude,longitude,WFO,LON,LAT,CWA_REGION,FullStaId,CityState,City,State,ST,MALE,AGE,AGE_GROUP,HISP,RACE_GROUP,COLD,FIRE,FLOOD,HEAT,HURR,SNOW,TORN,DROUGHT
AKQ,23513,1275485776,1,Virginia,3,1,1,3,3,3,3,1,3,3,1,WX,36.888147,-76.23909,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,35,2,0,3,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23220,1348429168,1,Virginia,2,3,3,3,2,2,2,3,3,3,2,WX,37.549396,-77.45739,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,29,1,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23220,1389490782,1,Virginia,3,5,4,5,5,5,5,4,5,4,5,WX,37.549396,-77.45739,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,41,2,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23222,EPO7D9WCFYMZC3M4M4,NA,Virginia,2,2,2,3,3,3,2,3,3,2,3,WX,37.573595,-77.42504,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,35,2,1,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23222,1275490536,1,Virginia,2,3,2,3,3,2,2,3,2,3,2,WX,37.573595,-77.42504,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,65,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23608,EPO7947CJRH8F754M1,NA,Virginia,2,3,2,2,2,2,2,2,2,3,1,WX,37.151315,-76.54812,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,69,3,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23225,EPO7FLTKM92PW4K4M0,NA,Virginia,3,3,4,5,3,3,3,3,2,2,2,WX,37.51918,-77.49851,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,68,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23225,EPO787S889KP3XT4M2,NA,Virginia,2,3,3,3,3,3,3,2,3,2,5,WX,37.51918,-77.49851,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,45,2,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23430,1299400770,1,Virginia,2,4,4,4,4,3,4,5,4,5,3,WX,36.978861,-76.63973,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,53,2,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23219,1375683099,1,Virginia,2,3,4,4,2,3,3,3,3,3,2,WX,37.541046,-77.43536,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,32,1,1,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23831,EPO7B98TKRCGCL84M7,NA,Virginia,2,2,4,3,3,2,3,2,3,4,2,WX,37.350999,-77.43959,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,22,1,1,3,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23227,EPO78CTRKKRDQKS4M4,NA,Virginia,2,3,3,4,2,2,3,2,2,3,1,WX,37.606778,-77.44775,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,80,3,1,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23188,1173124754,1,Virginia,2,5,5,4,4,3,2,3,4,4,3,WX,37.322936,-76.75793,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,58,2,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23233,EPO78Z96LXLGX924M3,NA,Virginia,3,1,1,1,1,1,1,1,1,1,1,WX,37.622465,-77.61965,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,23,1,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23229,EPO79T6MMX7ZMFC4M4,NA,Virginia,3,2,2,3,2,2,2,2,2,2,2,WX,37.593546,-77.56271,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,24,1,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23702,EPO7B8VT7JGRVFG4M8,NA,Virginia,2,2,2,3,2,3,2,2,2,3,1,WX,36.803981,-76.32386,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,39,2,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23703,EPO79RBJ2PS99KC4M2,NA,Virginia,2,5,1,1,1,1,1,1,1,5,1,WX,36.867248,-76.382320000000007,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,46,2,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23607,1307735042,1,Virginia,3,5,5,5,5,5,5,5,5,5,5,WX,36.987151,-76.4195,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,57,2,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23456,EPO7F5QD2FTPFYT4M9,NA,Virginia,2,5,5,3,3,3,2,4,5,5,1,WX,36.762459,-76.06139,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,61,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23608,EPO7G2N6PRCHMRG4M1,NA,Virginia,2,3,4,4,3,2,2,3,5,4,2,WX,37.151315,-76.54812,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,34,1,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23607,EPO7BKGZLLXJ3YM4M9,NA,Virginia,2,5,5,5,1,5,5,4,5,5,1,WX,36.987151,-76.4195,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,58,2,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23669,EPO7F5PL72RSJZ94M7,NA,Virginia,2,4,5,4,2,3,3,3,3,4,1,WX,37.037946,-76.34415,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,71,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23518,EPO7FGV7BFFH9G64M6,NA,Virginia,2,3,3,3,3,3,3,3,3,4,2,WX,36.916497,-76.21796,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,87,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23692,1275482319,1,Virginia,2,3,3,4,4,2,2,2,2,4,2,WX,37.178417,-76.46751,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,40,2,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23663,EPO78FQJ4M6KWC84M0,NA,Virginia,2,4,4,3,1,3,2,1,3,1,1,WX,37.031474,-76.31637,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,34,1,1,3,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23223,EPO7FS36FVQNQQT4M3,NA,Virginia,2,2,3,4,3,2,2,2,3,3,1,WX,37.544746,-77.40085,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,61,3,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23692,EPO7CGPC8DVN8SY4M1,NA,Virginia,2,3,3,3,2,3,2,2,4,3,1,WX,37.178417,-76.46751,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,0,43,2,0,3,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,27932,EPO7BB4J2RVVS9S4M8,NA,North Carolina,4,2,2,2,1,2,1,2,1,1,1,WX,36.093252,-76.62077,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,21,1,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23228,1123288013,1,Virginia,1,4,4,4,2,4,3,3,3,4,4,WX,37.621745,-77.48896,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,68,3,0,2,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
AKQ,23227,EPO7FYTPJQNHT5F4M5,NA,Virginia,1,2,1,1,1,1,1,1,1,1,1,WX,37.606778,-77.44775,AKQ,-77.04384368,37.23561525,ER,KAKQ,Wakefield VA,Wakefield,Virginia,VA,1,50,2,0,1,-0.766036578480442,-0.5703984503233087,-0.3781523410140894,-0.460401614087873,0.9114943129502416,-0.3024603689532052,0.538892465879526,-0.7264854329924959
ALY,12589,EPO78MFWQLJCCST4M0,NA,New York,2,4,4,5,5,4,4,3,5,2,3,WX,41.615036,-74.15461,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,24,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,1220,1383840927,1,Massachusetts,4,3,3,2,1,2,2,1,1,1,2,WX,42.619727,-73.11842,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,19,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,1238,1366802925,1,Massachusetts,1,3,3,3,2,3,4,2,3,2,2,WX,42.299263,-73.2327,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,60,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12110,1384913436,1,New York,2,2,3,3,2,3,2,2,2,1,2,WX,42.74964,-73.76802,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,66,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,1201,EPO7FZ4K4NZK3VJ4M2,NA,Massachusetts,2,4,4,5,2,5,5,3,2,2,2,WX,42.45384,-73.254,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,54,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12538,1388872929,1,New York,3,2,3,3,3,3,5,3,4,3,2,WX,41.779541,-73.90155,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,18,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12010,EPO7FLTSVL68HFZ4M5,NA,New York,2,3,4,4,3,2,2,2,2,2,4,WX,42.940644,-74.17899,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,70,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,1247,EPO7FJKGS63588L4M8,NA,Massachusetts,2,2,2,2,2,2,2,2,1,2,2,WX,42.696064,-73.10145,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,82,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12531,1079198359,1,New York,1,2,2,2,3,2,2,2,2,2,2,WX,41.519085,-73.67241,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,73,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12885,1342882500,1,New York,3,3,3,3,2,4,4,2,3,2,4,WX,43.538744,-73.80527,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,19,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12084,EPO7FH3YVLMVDJH4M5,NA,New York,2,4,3,3,3,4,5,3,3,2,2,WX,42.698231,-73.89906,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,46,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12205,EPO7FGSBZTGBNKG4M8,NA,New York,2,3,4,3,3,4,2,3,3,4,2,WX,42.713328,-73.8179,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,30,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,6098,1351457589,1,Connecticut,2,3,2,2,2,4,4,2,1,2,3,WX,41.925967,-73.06944,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,69,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12304,EPO7G2R9LR59BGK4M8,NA,New York,2,3,3,2,1,3,3,2,2,2,2,WX,42.779026,-73.90507,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,29,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12309,1390348775,1,New York,2,3,3,2,2,5,5,3,3,3,3,WX,42.800276,-73.88096,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,25,1,0,3,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12309,EPO7FH4PJRKFNCW4M5,NA,New York,1,2,3,3,3,4,4,2,3,1,2,WX,42.800276,-73.88096,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,68,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12345,EPO7FRQ5CQ2G9SC4M9,NA,New York,2,4,3,4,4,4,4,4,5,5,3,WX,42.833261,-74.058015,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,36,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12442,1389291494,1,New York,2,2,3,2,2,4,4,2,2,1,2,WX,42.222061,-74.23418,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,73,3,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,13452,1386537238,1,New York,3,3,3,2,1,3,1,1,2,1,1,WX,43.021223,-74.64537,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,20,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,6776,1369479317,1,Connecticut,4,2,2,2,2,2,3,1,1,2,1,WX,41.581494,-73.41313,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,21,1,0,3,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12019,EPO78Z2NZX2KCGT4M3,NA,New York,2,4,4,4,2,4,4,2,1,2,1,WX,42.916343,-73.86657,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,60,3,1,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12043,EPO79SKHGRSFPGN4M5,NA,New York,4,3,2,2,2,3,3,1,2,1,1,WX,42.696926,-74.52436,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,22,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12078,EPO7FQP4XXDML5V4M7,NA,New York,3,3,4,3,3,5,5,2,3,2,2,WX,43.069562,-74.3436,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,54,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12010,1348850161,1,New York,2,2,3,3,2,4,4,2,2,2,2,WX,42.940644,-74.17899,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,57,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,6790,1388573440,1,Connecticut,2,3,3,3,3,3,4,2,1,2,2,WX,41.820274,-73.11787,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,34,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12208,1388369118,1,New York,2,3,4,3,3,4,4,2,3,2,2,WX,42.654978,-73.80053,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,0,31,1,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,6795,1300350435,1,Connecticut,2,3,3,3,2,3,3,2,3,2,2,WX,41.608196,-73.12099,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,56,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
ALY,12084,EPO7FT5CWP43DQP4M1,NA,New York,1,4,4,4,3,4,3,1,2,2,1,WX,42.698231,-73.89906,ALY,-73.9211193,42.81402328,ER,KALY,Albany NY,Albany,New York,NY,1,58,2,0,1,1.2977149343207488,-0.5049406169771863,0.38132093879163587,0.3075946862406379,-0.39437723032725686,0.6818051482398395,-0.906714987098857,-1.3007399318169914
AMA,79096,5b574266-bf24-4ca4-bbe1-ff9d1a5be3ae,NA,Texas,2,4,4,3,5,4,3,5,3,1,4,OS,35.459147,-100.20106,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,44,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79012,EPO7QMSPMXLZBS44M1,NA,Texas,4,2,2,3,2,4,3,5,2,5,5,OS,35.191525,-102.08831,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,19,1,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79014,EPO8PLJHH7BRC6P4M0,NA,Texas,2,3,3,5,5,3,3,3,3,1,5,OS,35.866528,-100.31313,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,75,3,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79065,5b575315-b70f-4a5c-858f-49bbe160168a,NA,Texas,4,4,3,3,2,4,5,5,4,5,5,OS,35.533093,-100.96041,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,35,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79007,5b575237-c716-47a4-8cf0-a346187a11c7,NA,Texas,3,3,5,2,1,4,4,3,3,3,3,OS,35.665899,-101.40666,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,52,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79015,EPO8Q2YXTDBFNTY4M0,NA,Texas,2,4,4,4,3,4,5,5,2,1,4,OS,34.971029,-101.9212,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,67,3,0,3,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79015,EPO8Q7MT724HW834M8,NA,Texas,2,5,5,5,5,4,3,4,3,1,5,OS,34.971029,-101.9212,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,69,3,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79015,EPO86WBQP9KY4LR4M6,NA,Texas,1,5,4,5,5,2,2,5,4,1,4,OS,34.971029,-101.9212,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,30,1,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79015,EPO83D36Y7BQBT44M6,NA,Texas,2,5,5,5,5,3,5,4,2,1,5,OS,34.971029,-101.9212,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,57,2,1,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79124,f17e1411-183b-c023-1e12-2255af7f50cb,NA,Texas,2,4,2,4,4,2,2,3,2,2,4,OS,35.244819,-101.95391,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,36,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79124,EPO8MQ8CS7BW99P4M5,NA,Texas,2,3,2,3,3,2,2,2,2,1,3,OS,35.244819,-101.95391,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,1,36,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
AMA,79124,5b57c158-aed9-4e3f-aad4-70c61edd04b6,NA,Texas,3,5,2,4,4,2,2,3,1,1,4,OS,35.244819,-101.95391,AMA,-101.5164304,35.86964844,SR,KAMA,Amarillo TX,Amarillo,Texas,TX,0,48,2,0,1,0.8849646317605109,3.929827592222612,-0.6585732443269725,-0.5271839010729609,-0.5130928251706659,-0.3085738193705534,0.6085602949387253,0.9725485387361763
