"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","zero_day","income","edu","nws_region","WW"
"4728858",35,3,1,1,1,1,4,2,3,5,6,1,1,1,4,1,4,6,"Western Region",32.9411764705882
"5534843",27,2,1,0,1,2,5,3,4,6,1,2,3,1,6,4,1,4,"Western Region",32.5
"5255963",47,4,1,1,1,4,5,1,2,3,6,1,3,1,2,4,2,6,"Western Region",32.5
"3hM3Vbteku5f684RA66NCC",42,3,0,1,1,1,5,2,4,3,6,3,4,5,1,2,2,4,"Western Region",32.5
"62b5f137-282e-aa73-0bed-32646be51ea1",38,3,0,1,1,NA,NA,NA,NA,NA,NA,5,2,4,3,6,3,6,"Western Region",32.5
"6349494",44,3,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,"Western Region",32.5
"0xHtoaJnetA93ecxt6fmOY",29,2,0,1,1,1,2,3,4,5,6,3,1,2,6,4,2,2,"Western Region",32.5
"62a8da28-557f-2d56-0298-015611a5bd35",69,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,4,"Western Region",32.5
"62a8d9e8-cb81-5314-342a-ec7332c138e2",74,6,1,0,1,1,3,6,2,4,5,1,1,1,2,6,1,5,"Western Region",32.5
"7425176",36,3,1,0,4,6,2,1,3,5,4,2,3,4,5,4,2,2,"Western Region",32.5
"62a8d083-b5c9-a6b6-e6dc-ab4556f28f24",37,3,0,0,1,1,3,2,4,5,6,3,1,2,4,6,1,4,"Western Region",32.9411764705882
"5384913",36,3,1,1,1,1,3,2,4,5,6,3,1,1,2,4,1,7,"Western Region",32.9411764705882
"3293890",35,3,1,1,1,NA,NA,NA,NA,NA,NA,3,5,3,3,6,1,2,"Western Region",32.9411764705882
"1621288",37,3,1,0,4,3,4,5,6,1,2,2,5,1,4,6,3,6,"Western Region",8.08823529411765
"7456878",22,1,1,0,4,1,3,2,6,4,5,2,1,4,6,4,3,6,"Western Region",8.08823529411765
"6624822",47,4,1,0,4,1,2,5,6,4,3,2,2,2,3,4,1,2,"Western Region",8.08823529411765
"62a8d478-8b17-c8b2-1c5b-989cff73d05b",65,6,1,0,1,3,1,2,6,4,5,3,2,2,4,1,2,4,"Western Region",8.08823529411765
"7031269",33,2,1,0,1,2,1,5,3,4,6,1,2,3,4,6,4,7,"Western Region",8.08823529411765
"62a8c1a2-b598-6419-07ed-1b9a11ef18f6",54,4,0,0,4,1,3,4,2,6,5,1,3,3,3,4,4,6,"Western Region",8.08823529411765
"62a8d520-0d32-dd17-a368-f758d5875013",66,6,0,0,1,1,2,6,3,5,4,5,6,4,1,2,2,6,"Western Region",8.08823529411765
"7396917",37,3,1,0,1,6,2,4,5,3,1,5,4,6,3,6,3,7,"Western Region",8.08823529411765
"7119058",18,1,1,0,1,5,6,1,2,3,4,1,5,4,3,1,3,2,"Western Region",8.08823529411765
"4434974",48,4,1,0,4,1,3,4,2,5,6,5,4,1,4,6,3,6,"Western Region",37.9411764705882
"62a8ca98-f92d-740f-699c-e50333e5d4aa",71,6,0,0,4,2,6,3,1,5,4,1,1,1,1,1,1,6,"Western Region",8.08823529411765
"7242953",21,1,1,0,2,2,3,1,4,5,6,3,1,4,5,6,2,5,"Western Region",8.08823529411765
"62a8c073-5e37-1b23-a60a-1684b6066cab",63,5,1,0,1,3,4,1,2,5,6,3,1,2,4,5,3,7,"Western Region",8.08823529411765
"7150597",18,1,1,1,1,2,1,6,3,5,4,4,6,6,6,2,1,1,"Western Region",8.08823529411765
"7430030",18,1,1,0,1,1,5,6,2,3,4,3,1,1,1,6,2,2,"Western Region",8.08823529411765
"1Gj2hHrbw7tPdLp4fF2Svm",33,2,1,1,1,1,4,2,3,5,6,1,4,5,6,6,1,6,"Western Region",8.08823529411765
"4498745",37,3,1,0,1,NA,NA,NA,NA,NA,NA,3,2,1,4,5,3,6,"Western Region",8.08823529411765
"62a8c1c8-9ff6-90a3-0722-b3e99bb5fd61",27,2,0,1,6,NA,NA,NA,NA,NA,NA,3,5,3,2,3,2,4,"Western Region",8.08823529411765
"7342492",18,1,1,0,1,1,4,2,3,5,6,3,3,3,2,1,2,2,"Western Region",8.08823529411765
"3824112",52,4,1,0,4,NA,NA,NA,NA,NA,NA,4,6,5,1,2,4,7,"Western Region",8.08823529411765
"7439991",18,1,1,0,4,1,5,6,2,3,4,2,3,4,1,3,1,2,"Western Region",8.08823529411765
"62a8c887-a6a9-49b3-a8d9-860a7e44e516",50,4,0,0,2,6,1,2,5,3,4,1,1,1,1,1,1,5,"Western Region",37.9411764705882
"4147249",26,2,1,0,2,1,3,5,4,2,6,2,4,5,1,3,1,5,"Western Region",37.9411764705882
"62a91da5-c27c-788e-904a-49b98675a48a",40,3,0,0,1,1,4,3,2,6,5,1,4,3,2,5,1,6,"Western Region",37.9411764705882
"5701917",35,3,1,0,1,1,3,4,2,6,5,3,4,1,2,6,1,4,"Western Region",32.9411764705882
"62a8dcad-2c1d-f96d-cd45-6d489a2f82fe",51,4,1,0,1,1,3,2,4,6,5,1,3,2,4,6,1,4,"Western Region",32.9411764705882
"62a8cdc6-0530-5372-5c6d-62e8662d3558",63,5,0,0,1,1,2,4,3,5,6,3,2,4,1,5,1,5,"Western Region",37.9411764705882
"6691403",22,1,1,1,1,NA,NA,NA,NA,NA,NA,1,3,4,5,6,2,4,"Western Region",8.08823529411765
"62a8dd45-8c4a-12ab-bd41-61775884500b",48,4,0,0,1,1,1,1,1,1,1,5,5,4,1,6,2,2,"Western Region",37.9411764705882
"62a8cf3b-6d02-db90-9117-27c334530552",53,4,0,0,1,2,3,1,4,5,6,4,1,2,4,5,1,4,"Western Region",37.9411764705882
"62a8c0ec-a05a-775e-60fe-8042ffe4774b",19,1,0,0,5,NA,NA,NA,NA,NA,NA,3,2,6,3,1,1,4,"Western Region",37.9411764705882
"62a8d444-5957-e0ad-5e03-4cfba0780059",72,6,0,0,1,3,2,1,4,5,6,3,2,1,4,5,2,7,"Western Region",37.9411764705882
"62a7699c-b02e-2448-fa0b-f223a847d1a2",55,5,1,0,1,5,3,2,6,1,4,2,2,2,2,2,1,1,"Western Region",37.9411764705882
"62a93ba8-00ad-0e62-1ece-0f77ec7b1cb7",58,5,1,1,1,1,1,1,1,1,1,4,4,4,2,1,1,5,"Western Region",37.9411764705882
"5054655",18,1,1,0,1,4,2,1,3,5,6,1,4,2,2,2,2,2,"Western Region",37.9411764705882
"4757140",25,2,1,0,2,NA,NA,NA,NA,NA,NA,2,4,NA,3,4,2,6,"Western Region",37.9411764705882
"62a8debf-7838-5af1-523c-bed9ff63e319",42,3,1,0,1,2,4,5,1,3,6,1,4,3,2,6,1,4,"Western Region",37.9411764705882
"7442664",26,2,1,0,1,1,6,3,2,5,4,3,1,2,4,5,3,7,"Western Region",37.9411764705882
"62a9215a-5308-454e-9eb2-901206290b9e",30,2,0,0,1,NA,NA,NA,NA,NA,NA,4,6,6,5,6,1,2,"Western Region",37.9411764705882
"62a8d106-78ae-5bd0-3524-6612fafbe932",69,6,1,0,1,2,3,4,1,6,5,3,3,3,4,4,1,5,"Western Region",37.9411764705882
"62a8dbe4-7f0a-6917-f0f7-122f0d1429e0",47,4,0,0,1,2,3,1,4,5,6,3,5,4,5,6,1,4,"Western Region",37.9411764705882
"62a8e3db-67c4-ab23-8eca-52c7204acc68",59,5,0,0,1,1,3,6,4,2,5,1,3,5,4,6,2,5,"Western Region",37.9411764705882
"62a8c2bc-18bf-5707-b59f-94516202fbd7",45,4,0,0,1,3,6,4,5,1,2,3,3,3,1,1,1,5,"Western Region",44.1176470588235
"2712901",35,3,1,0,4,NA,NA,NA,NA,NA,NA,3,6,4,2,1,3,7,"Western Region",44.1176470588235
"4834741",38,3,1,0,1,3,4,2,1,5,6,1,2,3,4,5,2,5,"Western Region",44.1176470588235
"62a8da81-c7f5-46d4-6787-08869c84c972",35,3,0,0,1,NA,NA,NA,NA,NA,NA,3,1,6,4,5,1,4,"Western Region",44.1176470588235
"62a8d6d0-4f36-2c38-abf2-f7dbc8957372",69,6,0,0,1,NA,NA,NA,NA,NA,NA,3,2,4,5,1,1,4,"Western Region",44.1176470588235
"7222192",35,3,1,0,1,3,2,4,1,5,6,3,4,4,5,4,1,6,"Western Region",44.1176470588235
"4813595",43,3,1,0,1,1,6,3,5,4,2,3,5,6,2,1,1,2,"Western Region",44.1176470588235
"7407044",38,3,1,0,1,4,3,2,1,5,6,3,3,3,4,4,2,2,"Western Region",44.1176470588235
"62a8c1ca-d2ad-0224-622c-3095dd135251",68,6,0,0,1,1,2,3,4,5,6,3,4,1,2,1,1,4,"Western Region",44.1176470588235
"62a8cd15-e813-fd5b-9e2b-8c002acc4485",38,3,0,0,4,NA,NA,NA,NA,NA,NA,2,3,4,2,4,1,5,"Western Region",44.1176470588235
"2412948",61,5,1,0,1,6,4,1,2,5,3,2,3,2,3,3,4,6,"Western Region",44.1176470588235
"62a9352d-7880-7eb7-7c99-2d5338f19216",53,4,1,0,1,2,6,5,3,4,1,2,3,3,2,4,1,2,"Western Region",44.1176470588235
"62a8e396-cff9-8b44-3b8f-1082aed9cbf7",64,5,1,0,1,3,2,1,4,6,5,4,1,1,1,1,2,7,"Western Region",44.1176470588235
"62a8d4df-26e6-42f4-9031-605bd74664dc",55,5,0,0,1,4,3,1,5,2,6,4,3,3,1,3,1,2,"Western Region",44.1176470588235
"6850212",42,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,6,5,2,2,"Western Region",44.1176470588235
"62a8d2fc-6af5-9a0f-2a5c-c51c472b17b5",79,6,0,0,1,4,1,6,2,3,5,4,1,2,6,6,1,4,"Western Region",44.1176470588235
"62a76c35-b9da-2940-2412-6f27e555a1a9",70,6,0,0,1,2,1,4,3,5,6,5,2,5,3,4,1,7,"Western Region",44.1176470588235
"62a8dd02-b815-1a35-5277-30954532a1a7",75,6,1,0,1,2,5,4,3,1,6,3,2,4,1,4,2,4,"Western Region",44.1176470588235
"62a76dee-9b95-9086-3439-bfc9448d3044",70,6,0,0,1,4,6,1,2,3,5,1,1,1,3,4,1,5,"Western Region",44.1176470588235
"62a8ce3b-c64d-843d-5fa5-30c126a39819",81,6,1,1,1,1,4,2,3,6,5,3,2,4,1,4,1,8,"Western Region",74.1176470588235
"62a8cae9-cf70-c544-46ba-a32c97d37204",75,6,0,0,1,NA,NA,NA,NA,NA,NA,2,3,3,3,4,1,4,"Western Region",44.1176470588235
"62a8dc43-a2f7-41c1-bfb5-a48255c0df2a",81,6,0,0,1,1,2,6,3,4,5,3,3,1,4,5,1,4,"Western Region",74.1176470588235
"62a8dbc6-ba6b-d127-4c56-372bd3b53c9f",82,6,1,0,1,1,3,4,2,5,6,3,3,1,1,2,2,4,"Western Region",74.1176470588235
"62a8db50-e03b-c23e-a22a-fcc10a48de2d",78,6,0,0,1,2,3,6,1,4,5,3,3,4,1,6,1,6,"Western Region",74.1176470588235
"62a8d60d-fb8f-cf6f-407b-c18c5fe27a45",71,6,0,0,1,1,1,1,1,1,1,5,4,4,6,6,1,4,"Western Region",74.1176470588235
"62a8e58d-f5a0-6dee-1d5e-5f285bdc65b8",35,3,0,1,1,1,3,6,4,5,2,3,2,1,1,1,1,4,"Western Region",74.1176470588235
"0TzTCiAA5SyjyPHZZVLkEo",30,2,0,1,1,5,4,6,2,3,1,3,3,2,3,4,2,1,"Western Region",26.1764705882353
"62a8d036-f6b8-d1ad-c7fb-63f06860f678",32,2,1,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,4,5,3,8,"Western Region",46.7647058823529
"5826946",37,3,1,0,4,1,3,4,2,5,6,1,2,4,4,6,4,7,"Western Region",46.7647058823529
"1539975",35,3,1,0,1,1,2,5,6,4,3,3,4,2,1,5,2,6,"Western Region",46.7647058823529
"62a8db66-221f-421e-0647-262df140551a",42,3,1,1,1,NA,NA,NA,NA,NA,NA,5,4,NA,2,2,4,7,"Western Region",NA
"62a8d3f2-a4ed-5fb3-5434-35891d266db3",69,6,1,0,1,1,3,4,2,5,6,3,1,2,4,6,1,6,"Western Region",46.7647058823529
"7273773",21,1,1,0,2,4,6,5,3,1,2,3,1,3,5,5,2,2,"Western Region",46.7647058823529
"7099043",20,1,0,0,2,1,3,6,2,4,5,4,1,3,3,6,2,4,"Western Region",46.7647058823529
"62a8d948-4cdb-4b7b-257e-a0024414a78f",81,6,1,0,1,3,1,2,4,6,5,3,2,1,4,6,1,6,"Western Region",NA
"62a8c705-46ae-a6e2-a981-bfcdee52af13",48,4,0,0,1,5,3,2,1,6,4,3,1,3,4,5,2,4,"Western Region",46.7647058823529
"5783752",43,3,0,0,1,1,4,3,2,5,6,3,2,1,4,5,1,3,"Western Region",46.7647058823529
"62a8e1ff-f1e7-d087-2a66-0e2469a98e4b",57,5,0,0,1,1,4,2,3,5,6,1,1,4,5,6,2,4,"Western Region",46.7647058823529
"62a769ca-ef34-5c12-3490-2caa780893b4",71,6,0,0,1,4,3,5,2,1,6,1,3,4,2,5,1,5,"Western Region",46.7647058823529
"62a8e0cb-0f87-bde6-ed36-3bfa67a96475",58,5,0,0,1,1,5,3,2,4,6,2,4,3,5,4,3,6,"Western Region",46.7647058823529
"62a8dba5-92a5-04c1-e4df-b977bfccb5b0",66,6,0,0,1,1,1,1,1,1,1,1,1,2,4,4,1,3,"Western Region",46.7647058823529
"62a8d593-1635-215d-c877-2fcb828d5229",71,6,0,0,1,NA,NA,NA,NA,NA,NA,1,4,2,4,5,1,4,"Western Region",46.7647058823529
"7433776",20,1,1,1,1,NA,NA,NA,NA,NA,NA,4,4,5,6,6,1,5,"Western Region",51.6176470588235
"62a8c0e8-504b-6a67-5a0b-9bfe6ef4550f",54,4,0,0,1,4,3,1,2,6,5,4,1,2,5,4,2,2,"Western Region",55
"5493748",31,2,1,0,1,2,1,4,3,5,6,1,1,1,4,4,2,6,"Western Region",55
"62a8c795-a357-7d80-7dbe-ef4d4fbe4e56",78,6,0,0,1,NA,NA,NA,NA,NA,NA,2,4,3,5,4,1,4,"Western Region",55
"2526396",27,2,1,0,1,2,5,3,1,4,6,4,3,6,2,2,4,6,"Western Region",55
"2077871",64,5,1,0,1,4,3,6,1,2,5,3,5,5,6,6,2,3,"Western Region",51.6176470588235
"62a92b32-c264-cb85-2fac-ff2b5c1261a5",48,4,0,0,1,3,4,5,1,2,6,1,3,4,2,1,1,2,"Western Region",51.6176470588235
