"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","three_days","one_day","four_hours","sixty_min","fifteen_min","income","edu","nws_region","WX"
"60ca3ff4-4b32-7366-57aa-2f45f76099e1",30,2,0,0,1,1,4,3,2,6,5,1,3,2,3,4,3,3,"Central Region",41.4705882352941
"60c8bf39-0737-254d-7378-389b3c4d8eeb",26,2,1,0,1,2,1,4,6,5,3,3,2,6,6,6,2,5,"Central Region",41.4705882352941
"60ca3571-0d8a-2b1b-7f34-7246babc7748",28,2,0,0,1,1,2,4,3,6,5,3,1,4,6,5,2,3,"Central Region",41.4705882352941
"60ca37de-3497-7c57-4832-db33d5bb4139",28,2,0,0,1,6,5,4,1,3,2,1,4,5,6,6,1,6,"Central Region",41.4705882352941
"60c286f7-21ec-df7f-6662-045c28604774",77,6,1,0,1,NA,NA,NA,NA,NA,NA,6,1,1,1,6,1,7,"Central Region",41.4705882352941
"60c8c841-5bbe-904e-c7a8-5af5fcebff89",69,6,1,0,1,NA,NA,NA,NA,NA,NA,3,2,1,1,6,1,5,"Central Region",41.4705882352941
"60ca2cd0-dfd3-76ca-36c5-a26bc9b8893d",62,5,0,0,1,5,2,1,4,3,6,3,3,1,2,1,2,6,"Central Region",41.4705882352941
"60c2cb7e-5ddc-fb09-9d9c-54a565ede591",57,5,0,1,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,1,2,"Central Region",41.4705882352941
"60c8ebea-2fde-49e3-a35c-8283ccdabf02",57,5,1,0,1,1,2,6,4,5,3,2,2,3,5,6,2,3,"Central Region",41.4705882352941
"60c8e0d6-f314-3740-c32e-4eae98a20bda",70,6,1,0,1,1,2,4,3,6,5,3,3,3,3,3,2,8,"Central Region",41.4705882352941
"60c8c87b-af32-292e-05dc-0fc098e274d8",65,6,1,0,1,1,3,5,2,4,6,2,4,4,4,1,1,8,"Central Region",41.4705882352941
"60c8da9e-7f70-b4da-74a3-a2e31494d9a2",49,4,1,0,1,1,2,3,6,4,5,1,1,1,1,1,1,2,"Central Region",41.4705882352941
"60c8d7e1-dff5-e8a2-7d09-931e49840c8c",70,6,1,0,1,1,2,4,3,5,6,3,1,4,5,6,2,4,"Central Region",41.4705882352941
"60c0cecd-6932-3d43-e87f-f2b3d9b87a11",70,6,0,0,1,1,4,3,2,5,6,5,5,4,4,2,1,4,"Central Region",41.4705882352941
"60ca3490-f004-a92a-7952-a9ff276fcc7d",47,4,0,0,1,1,2,3,4,5,6,3,1,4,4,4,2,6,"Central Region",41.4705882352941
"60c8ec2d-a43a-57c0-71bb-0769dba12c30",64,5,1,0,1,2,4,3,1,6,5,1,1,1,1,2,4,6,"Central Region",41.4705882352941
"60c8ce2c-0905-1a46-4d0f-dc2d0f3f9372",69,6,1,0,1,3,2,1,4,6,5,3,4,3,1,4,1,4,"Central Region",30.5882352941176
"60c8c1f7-9385-830d-adf7-5f6699d508ed",73,6,1,0,1,1,2,6,4,3,5,3,1,2,5,6,1,6,"Central Region",32.6470588235294
"60ca3ea6-420a-572e-a25f-2e86f6541f1e",25,2,0,0,1,3,2,1,4,5,6,2,1,4,5,6,1,5,"Central Region",32.6470588235294
"60ca3f2c-a44b-092c-c90b-8234ba59a9d0",28,2,0,0,1,1,3,2,4,5,6,3,1,1,4,4,1,6,"Central Region",41.4705882352941
"60c8db0e-4528-e930-2d4f-8917f1c7c586",41,3,1,0,1,6,2,1,5,4,3,2,6,6,6,5,4,7,"Central Region",41.4705882352941
"60ca2f85-c655-ceec-2d55-492527f4e8da",45,4,0,0,1,1,2,3,4,5,6,3,3,2,2,1,1,2,"Central Region",41.4705882352941
"60ca2869-e9df-b09f-16ed-e1923eac23e2",29,2,0,0,1,1,5,3,2,4,6,3,1,1,1,1,2,2,"Central Region",41.4705882352941
"60c0cedd-35cc-9db9-71b8-04ec5e03161a",51,4,0,0,1,1,1,1,1,1,1,3,3,1,1,6,2,5,"Central Region",30.5882352941176
"60c22222-b548-bb4e-f901-d784ef4b4b3e",39,3,0,1,1,2,3,5,4,6,1,3,4,2,1,2,1,4,"Central Region",38.3823529411765
"60c0ce55-445f-dfdc-1583-6c5f88ebe04e",66,6,0,0,1,1,2,3,4,5,6,3,1,1,4,6,1,6,"Central Region",44.5588235294118
"60c8f3e1-0f2e-7c9a-37ea-c584b304a7f4",48,4,1,0,1,NA,NA,NA,NA,NA,NA,3,2,3,3,2,1,2,"Central Region",44.5588235294118
"60c8c3bd-b872-95a9-a4c2-be745433433b",67,6,1,0,1,1,2,4,3,5,6,1,3,2,4,6,1,7,"Central Region",61.7647058823529
"60c0ce5a-114f-9b51-7ebc-17de8bc9c3ba",41,3,0,0,1,NA,NA,NA,NA,NA,NA,5,4,5,4,4,3,4,"Central Region",61.7647058823529
"60c0ceb2-d765-7500-2860-887e4fdc7345",66,6,0,0,1,NA,NA,NA,NA,NA,NA,3,5,4,4,4,1,6,"Central Region",38.3823529411765
"60c2ae78-bea7-d0db-e001-cef068956240",66,6,1,1,6,1,5,4,3,6,2,1,1,1,1,1,4,8,"Central Region",43.9705882352941
"60c8dd32-b75d-637d-0f78-6506ad882e66",74,6,1,0,1,1,2,6,4,3,5,1,2,4,5,6,2,4,"Central Region",43.9705882352941
"60c0cf8c-dd23-1ea7-3e39-904ce5cac50b",55,5,1,0,1,1,2,3,4,6,5,1,1,1,2,4,1,6,"Central Region",43.9705882352941
"60ca3b12-91d8-9abc-44d4-b60a2883bd50",56,5,0,0,1,1,4,3,2,5,6,3,4,5,6,6,3,4,"Western Region",27.6470588235294
"60cbabdc-c8ab-c18e-2567-66063454b2cc",21,1,0,0,1,1,2,3,4,5,6,6,2,1,5,4,2,4,"Western Region",31.9117647058824
"60c91a9d-e86b-3d29-48ee-c9e6a16c5cf9",55,5,1,0,1,1,2,6,4,5,3,3,3,6,6,6,1,5,"Western Region",21.1764705882353
"60c8ca5c-ed73-bbaf-4832-71e09836b287",64,5,1,0,1,6,1,3,2,5,4,2,2,2,1,1,1,4,"Western Region",21.1764705882353
"60c8ec30-a73a-7372-821f-4327225af192",63,5,1,0,1,2,3,1,4,5,6,5,5,4,1,5,3,4,"Western Region",21.1764705882353
"60ca79f7-f6c4-14eb-2aa7-dc5b4f32f7c3",18,1,0,0,1,2,1,4,5,6,3,4,2,1,6,5,1,2,"Western Region",21.1764705882353
"60c937ce-5d79-6e01-10ab-b9c752c97657",44,3,1,0,1,1,3,4,2,5,6,3,2,1,1,1,1,2,"Western Region",8.08823529411765
"60c0cfe7-1337-051b-3361-43416859c253",68,6,0,0,1,2,3,1,4,6,5,1,3,2,6,1,1,6,"Western Region",8.08823529411765
"60c36aa3-1e7a-f846-1f8b-b78a49867c75",22,1,1,1,1,3,4,6,1,5,2,2,1,4,6,5,4,8,"Central Region",32.9411764705882
"60c2c1a7-41ed-ff78-2142-3e77003d0203",23,1,0,1,6,2,1,3,4,6,5,5,1,2,3,4,1,2,"Central Region",32.9411764705882
"60ca2b90-fe29-dd6f-2590-9ccdfeb8c69b",53,4,0,0,1,3,2,4,1,6,5,4,2,1,6,3,1,5,"Central Region",32.9411764705882
"60c779e9-279b-345c-067f-4d1c4ded63c3",31,2,1,0,2,2,6,5,4,1,3,6,6,6,5,6,3,5,"Central Region",32.9411764705882
"60c8c2ac-533b-2d77-ceef-13f233fac5ac",70,6,1,0,1,2,3,1,5,4,6,1,1,1,2,4,1,7,"Central Region",32.9411764705882
"60ca32c4-8ba9-6bfe-fb24-830f2d21be39",57,5,0,0,1,1,3,2,4,5,6,3,3,3,3,1,2,6,"Central Region",32.9411764705882
"60c8e011-fa66-d3c5-9e01-a1fc1eef6561",71,6,1,0,1,3,1,2,4,5,6,3,3,2,1,1,2,6,"Central Region",32.9411764705882
"60c8ccba-b419-7a07-d540-a38223351a05",69,6,1,0,1,1,2,4,3,6,5,1,1,1,1,1,1,6,"Central Region",32.9411764705882
"60c43ebf-d6b7-4089-c4af-5dbf2885317f",30,2,0,1,1,1,3,4,5,6,2,1,2,4,1,3,2,5,"Central Region",32.9411764705882
"60c8db76-2b48-0ec3-2048-309fc073e5f8",50,4,1,0,1,2,3,1,5,4,6,1,1,1,1,1,1,1,"Central Region",32.9411764705882
"60c8cdc5-ae3d-d419-d47d-0ebadc0c311c",74,6,1,0,1,1,3,2,4,5,6,1,1,4,5,6,1,4,"Central Region",32.9411764705882
"60c773cf-2503-fd29-dc89-7e0da52523d9",69,6,0,0,2,1,6,4,5,3,2,5,3,1,1,1,2,2,"Central Region",32.9411764705882
"60c8f4f3-584f-57ad-60f4-fe635ba63ade",35,3,1,0,1,3,2,5,6,4,1,5,3,4,6,5,3,8,"Central Region",32.9411764705882
"60c76c3e-3b9d-b023-ec88-8868258bde2a",65,6,0,0,2,1,2,3,5,6,4,1,1,1,1,1,2,5,"Central Region",32.9411764705882
"60ca2749-279c-33dd-f518-1ba858edb2df",41,3,0,0,1,3,1,2,4,6,5,3,3,1,1,2,2,5,"Central Region",32.9411764705882
"60ca3454-1ac5-d07d-6d58-c8bf667eba00",27,2,0,0,1,2,3,4,1,6,5,4,4,4,4,4,2,6,"Central Region",32.9411764705882
"60c0d075-bf73-fddb-0efd-0524b41e9910",63,5,0,0,1,2,1,6,3,4,5,1,1,4,4,4,3,5,"Central Region",32.9411764705882
"60ca3cb9-05fb-0d84-0867-dbed6b63945e",46,4,0,0,1,1,2,6,3,4,5,3,2,2,2,1,2,5,"Central Region",32.9411764705882
"60c0cedc-bb75-d45c-70de-82403d4cc88b",66,6,0,0,1,3,2,5,1,6,4,1,1,3,4,4,1,2,"Central Region",32.9411764705882
"60c0cddf-5895-0e0f-7e48-ba6fefc01433",55,5,0,0,1,2,1,3,4,5,6,3,3,3,1,1,2,2,"Central Region",32.9411764705882
"60c39ecd-5e9a-bce9-fc4a-52d5e8c7a296",35,3,1,1,1,4,3,1,2,6,5,1,3,2,4,1,2,2,"Central Region",32.9411764705882
"60c1694b-ac7f-6bc6-1107-5780f5e7837f",35,3,1,1,1,2,3,1,5,4,6,3,1,2,2,1,2,2,"Central Region",32.9411764705882
"60c36b1b-4bde-20fb-1594-f0c96c222987",20,1,0,1,3,2,1,6,3,5,4,3,1,2,4,6,2,4,"Central Region",32.9411764705882
"60c418d5-1c29-df0a-2051-df709282b082",21,1,1,1,1,1,4,6,3,5,2,4,6,1,2,5,1,2,"Central Region",32.9411764705882
"60c84cc7-c5a4-fadc-3155-882cdb17a5e3",22,1,0,0,1,1,2,5,4,3,6,1,1,5,3,5,2,7,"Central Region",NA
"60c79c09-2062-4c6b-2347-9429b1ba3226",47,4,0,0,2,2,3,1,5,4,6,5,4,3,1,6,1,4,"Central Region",32.9411764705882
"60c13e25-eab7-41b9-1249-2d4d449abd41",33,2,0,1,1,1,2,5,6,3,4,3,NA,5,4,4,2,2,"Central Region",32.9411764705882
"60c92edc-b510-8b4c-a806-e3e4a0b1accb",38,3,1,0,1,3,2,1,5,4,6,3,1,2,4,5,1,4,"Central Region",32.9411764705882
"60c8d636-3fef-8d94-2478-b602032233aa",68,6,1,0,1,2,3,4,6,1,5,1,1,4,4,4,2,4,"Central Region",32.9411764705882
"60c2d476-c517-c6bd-8d81-c0ad6331f132",70,6,0,0,1,3,2,1,5,4,6,1,2,4,6,5,1,4,"Central Region",32.9411764705882
"60c78bc6-b30c-0b6a-8599-4dbd0f0bebbb",44,3,0,0,2,2,6,5,1,3,4,5,6,6,6,6,1,4,"Central Region",32.9411764705882
"60c7987e-1816-aebe-6eaf-59dc29ee6555",51,4,0,0,2,NA,NA,NA,NA,NA,NA,1,3,4,5,6,1,4,"Central Region",32.9411764705882
"60c8e29c-1d20-aaf8-ad2c-6f0a92c37ef4",40,3,1,0,1,3,1,2,5,4,6,3,1,5,5,6,1,2,"Central Region",32.9411764705882
"60c791f6-ad0c-fa82-bfab-ddf26bbc661a",38,3,1,0,2,5,4,2,6,3,1,3,4,1,5,6,2,2,"Central Region",32.9411764705882
"60c8c082-54c8-b2ea-211e-63a6aff0f5dc",70,6,1,0,1,1,3,4,2,5,6,3,1,4,2,5,1,3,"Central Region",32.9411764705882
"60ca2ebe-5589-6c87-3be2-3148006ed2ea",56,5,0,0,1,1,2,3,6,4,5,2,1,4,4,6,1,6,"Central Region",32.9411764705882
"60ca48cb-f572-2af7-f18f-fd83eda083c0",21,1,0,0,1,NA,NA,NA,NA,NA,NA,1,3,4,5,6,1,2,"Central Region",32.9411764705882
"60c90bcb-7377-74cf-a99d-e066648e900d",64,5,1,0,1,1,6,2,3,5,4,3,2,1,NA,1,2,5,"Central Region",40.1470588235294
"60ca27da-fd85-432f-5b22-fa7adc8c1fe2",63,5,0,0,1,1,2,5,3,4,6,1,1,1,1,4,1,4,"Central Region",40.1470588235294
"60c5cfe3-beff-da81-2cfe-8922e673eb5d",23,1,0,1,1,3,4,1,2,5,6,1,4,5,2,6,2,1,"Central Region",40.1470588235294
"60c8c440-218b-796e-f07a-99f27c7858ba",34,2,1,0,1,5,3,4,2,1,6,2,1,3,2,4,1,1,"Central Region",42.0588235294118
"60c8db37-03d0-2df3-fe23-c3d5130b8372",65,6,1,0,1,1,2,4,3,5,6,1,1,1,1,1,1,2,"Central Region",42.0588235294118
"60c92c59-895e-66b8-83c2-7b6d706ae98b",62,5,1,0,1,1,2,4,3,5,6,3,3,2,1,1,4,6,"Central Region",40.1470588235294
"60c8dae4-b297-aa21-b462-29395cd2ec0d",53,4,1,0,1,2,3,5,1,4,6,3,1,2,5,6,1,5,"Central Region",40.1470588235294
"60c0ce90-8c7e-1805-7ce9-24a83351dcd2",65,6,0,0,1,1,2,6,3,4,5,2,3,1,4,4,1,4,"Central Region",42.0588235294118
"60c36c82-5bdc-062f-fe3d-eb7902f0b8d1",37,3,1,1,1,2,1,5,6,4,3,4,3,5,4,3,2,7,"Central Region",42.0588235294118
"60c8d1ef-ba0d-36b3-e447-2fb0dc8bccb4",52,4,1,0,1,3,2,1,4,6,5,3,3,2,1,4,2,6,"Central Region",42.0588235294118
"60ca3eb3-6ebe-ef4d-4343-eb3fb330a1ec",50,4,0,0,1,1,3,5,2,4,6,3,4,2,2,4,1,1,"Central Region",42.0588235294118
"60c7e428-96e2-6ac6-002f-29fbe92115ec",21,1,1,0,4,4,3,1,2,6,5,3,4,1,6,6,1,5,"Central Region",42.0588235294118
"60c93477-af5c-0b33-5dc1-8d0cf3c75d99",59,5,1,0,1,3,2,1,4,5,6,2,4,5,4,6,1,2,"Central Region",42.0588235294118
"60ca27d4-20c3-8d0d-4646-0359419c11c6",43,3,0,0,1,NA,NA,NA,NA,NA,NA,3,4,4,4,3,2,2,"Central Region",43.9705882352941
"60c8cd67-2234-3640-d172-f1e26cd48f1a",56,5,1,0,1,2,1,3,4,5,6,1,1,1,1,2,3,6,"Central Region",43.9705882352941
"60c76d27-14b4-4717-8884-43f3d603516a",39,3,0,0,2,2,1,6,3,4,5,3,3,2,1,5,1,4,"Central Region",43.9705882352941
"60ca3c2a-9cd2-1c84-0abd-f8ab86dc4496",49,4,0,0,1,1,2,3,4,5,6,3,2,1,4,4,3,7,"Central Region",43.9705882352941
"60ca3805-693d-3c8f-00c2-ea74a7a0a23a",25,2,0,0,1,3,5,1,2,4,6,1,3,4,4,4,2,2,"Central Region",42.0588235294118
"60c8dd7b-9de5-1323-7f66-87a0b84f5b9c",66,6,1,0,1,1,2,4,3,5,6,3,1,2,4,4,2,5,"Central Region",42.0588235294118
"60c8d1c2-c79e-20af-1100-c795a76a59b7",58,5,1,0,1,3,2,1,4,6,5,3,4,1,2,4,2,6,"Central Region",42.0588235294118
"60ca36be-0a15-424b-d741-0ff9b9dff419",64,5,0,0,1,4,1,2,3,6,5,3,3,3,3,5,1,5,"Central Region",42.0588235294118
"60c13bd1-4ba1-7f86-9e22-bb1e8b41cc4d",67,6,0,1,1,2,1,3,4,5,6,5,4,1,1,1,1,2,"Central Region",42.0588235294118
"60c8c448-88ee-ec97-f426-b6859fc83543",37,3,1,0,1,5,6,4,1,3,2,3,2,1,4,6,2,2,"Central Region",46.4705882352941
"60ca2bf2-0df7-1176-37e0-b5eae5238648",57,5,0,0,1,3,2,6,1,4,5,3,2,1,5,6,1,5,"Central Region",43.9705882352941
"60c826ad-b261-6fea-9447-579328a9fba4",18,1,0,0,4,2,4,6,5,1,3,1,2,4,5,6,2,2,"Central Region",43.9705882352941
"60c76c4b-7bd9-ca8e-6e32-576842973505",28,2,1,0,2,NA,NA,NA,NA,NA,NA,4,2,2,4,1,1,5,"Central Region",43.9705882352941
"60c8f207-f453-d702-73a4-06ec954d2581",47,4,1,0,1,2,3,1,4,5,6,3,3,3,1,2,3,8,"Central Region",43.9705882352941
"60c0ceda-866c-c826-066c-57e64e5535ba",66,6,0,0,1,2,1,5,3,4,6,4,4,4,4,5,2,2,"Central Region",43.9705882352941
"60c8dda1-e40b-71e0-0e7a-c33cb0cdd7c0",66,6,1,0,1,2,1,4,3,6,5,1,2,3,1,1,1,5,"Central Region",43.9705882352941
"60ca38fe-d800-8e41-f386-46834e661b89",45,4,0,0,1,6,3,1,4,5,2,3,1,3,1,1,1,2,"Central Region",43.9705882352941
"60c8f803-12a8-6241-560e-9ed32c4d052e",63,5,1,0,1,1,6,5,3,4,2,5,3,2,2,1,2,2,"Central Region",43.9705882352941
"60ca4d8a-18b9-2903-ee57-dc35d9850c00",18,1,0,0,1,2,3,1,5,6,4,3,1,2,6,5,2,1,"Central Region",43.9705882352941
"60c8f006-0e20-145b-6c08-3a5ef393d7d9",36,3,1,0,1,6,4,1,5,3,2,3,4,2,4,6,1,2,"Central Region",43.9705882352941
"60c9469a-5d42-9251-489b-424057095198",43,3,1,0,1,1,4,2,3,5,6,2,3,1,4,5,1,2,"Central Region",46.4705882352941
"60c906b9-ab45-0e08-44f0-42532c53f376",47,4,1,0,1,1,5,2,3,4,6,1,2,1,5,6,1,2,"Central Region",46.4705882352941
"60c8ed62-e97b-26f2-8b38-d22899ec615b",59,5,1,0,1,5,2,1,4,6,3,1,3,2,4,4,1,2,"Central Region",46.4705882352941
"60c8c72a-22f9-fa1a-556e-23a71f1c55c5",68,6,1,0,1,2,1,4,3,5,6,2,2,1,2,2,1,4,"Central Region",44.4117647058824
"60ca35f9-cd6e-5ca5-4bb8-17512148664d",34,2,0,0,1,1,2,3,4,5,6,3,1,2,4,2,2,7,"Central Region",44.4117647058824
"60c922eb-1d8a-9cec-8fea-cdfd9582b94c",60,5,1,0,1,3,1,2,5,4,6,3,1,4,4,6,1,6,"Central Region",44.4117647058824
"60c0ce67-4b7d-d4e0-2109-43c6d925ca7c",67,6,0,0,1,1,2,5,4,6,3,3,3,1,4,1,3,4,"Central Region",44.4117647058824
"60c80018-2e0d-3b25-5b2f-a7645d62be13",41,3,0,0,4,2,1,4,6,5,3,3,1,1,1,1,2,6,"Central Region",44.4117647058824
"60c8f062-2702-ee67-d278-1f3769fdcdaa",19,1,1,0,1,1,4,3,2,6,5,1,3,2,4,6,1,2,"Central Region",44.4117647058824
"60c7caf1-fd7b-7525-1a82-c825d4ae7429",31,2,1,0,2,NA,NA,NA,NA,NA,NA,1,3,2,4,6,2,6,"Central Region",44.4117647058824
"60c2bd93-e6e2-1ee3-ebfd-8adca99b1147",68,6,0,0,1,2,1,6,5,4,3,4,4,5,6,6,2,2,"Central Region",44.4117647058824
"60c913e1-7cf5-b3e8-b780-842929238283",36,3,1,0,1,1,2,4,3,6,5,3,4,1,2,2,1,4,"Central Region",56.0294117647059
"60ca38e4-2f97-4036-f519-8fe1cd57461c",62,5,0,0,1,1,2,4,3,5,6,3,2,1,1,1,1,2,"Central Region",56.0294117647059
"60c8dd83-eff8-0c80-6d88-12051d0cdf35",46,4,1,0,1,6,2,1,3,5,4,4,4,5,5,5,1,2,"Central Region",56.0294117647059
"60ca3027-4257-3e92-71a4-ad3c5737c089",27,2,0,0,1,2,4,3,1,5,6,3,2,1,4,6,2,7,"Central Region",56.0294117647059
"60ca2e9c-5535-f4e4-1ca5-2cae553a51ec",51,4,0,0,1,5,6,4,3,1,2,1,3,4,5,6,1,4,"Central Region",43.9705882352941
"60c76d1c-100d-f8a9-de32-53c72f0b1fef",34,2,1,0,4,1,3,2,4,5,6,1,1,1,1,1,4,6,"Central Region",44.4117647058824
"60c911fe-17ed-1c4f-f455-8a57be6d2fa5",57,5,1,0,1,1,2,4,3,6,5,3,1,2,2,4,2,2,"Central Region",56.0294117647059
"60c7c538-1164-0011-96e4-fa6c75d27ac5",67,6,0,0,1,2,1,6,3,4,5,1,2,4,5,4,3,3,"Central Region",56.0294117647059
"60c934dd-32c1-0f0c-fca3-faf4402ed61d",31,2,1,0,1,3,4,1,6,2,5,4,2,6,3,1,1,2,"Central Region",56.0294117647059
"60ca28ef-a415-e4cb-312d-2dee0105ba49",59,5,0,0,1,1,4,2,3,5,6,3,1,4,4,1,2,4,"Central Region",56.0294117647059
"60c92261-9a1c-f223-3aee-f5c11424b7de",50,4,1,0,1,1,2,5,3,4,6,3,3,3,1,1,1,4,"Central Region",56.0294117647059
"60c8d0f8-fe0f-3a8b-86ce-db53f8564d40",82,6,1,0,1,1,2,3,4,6,5,1,3,4,6,4,1,6,"Central Region",56.0294117647059
"60c8f69b-4dcc-4140-52c2-04e3006b781f",30,2,1,0,1,NA,NA,NA,NA,NA,NA,3,4,5,6,6,1,6,"Central Region",44.4117647058824
"60c7a3f9-be01-32fe-ea5a-e628b70a113b",26,2,0,0,4,1,2,3,5,6,4,1,4,4,2,6,1,6,"Central Region",44.4117647058824
"60c23d67-9062-ce85-a2dd-9706dfd6f663",71,6,0,1,1,6,1,5,4,2,3,3,3,4,1,4,1,2,"Central Region",44.4117647058824
"60c38795-bf32-2e50-68aa-ee6c88999361",40,3,1,1,1,1,3,2,4,5,6,3,1,3,5,5,2,5,"Central Region",44.4117647058824
"60ca3fc7-902e-ce40-aff1-a95f4a93ff23",27,2,0,0,1,2,4,3,1,5,6,1,4,4,5,1,1,6,"Central Region",44.4117647058824
"60c0ce92-945f-a0db-c8b8-d5eb6adc962e",66,6,0,0,1,2,1,6,3,5,4,1,1,2,2,1,1,6,"Central Region",44.4117647058824
"60c0d0ed-5af8-dbda-bb8f-78b540b28280",38,3,0,0,1,1,2,3,6,5,4,3,1,2,5,6,1,6,"Central Region",45.4411764705882
"60c0d0f7-1183-90a6-b342-2376c3519a1c",65,6,1,0,1,2,3,1,6,4,5,3,1,1,4,6,1,5,"Central Region",62.2058823529412
"60c77051-4fad-208e-586b-15559f30d022",35,3,1,0,2,1,3,2,4,5,6,1,2,3,2,6,1,4,"Central Region",56.0294117647059
"60c37781-5520-eb56-364a-732763fd95fa",25,2,0,1,1,3,2,1,5,4,6,3,1,2,4,5,1,3,"Central Region",45.4411764705882
"60ca2822-b65e-f9c4-6ffb-faf04c1e70a8",30,2,0,0,1,2,1,3,4,6,5,3,3,2,1,6,1,4,"Central Region",62.2058823529412
"60c0cfac-ddac-0446-e09e-7ae365a457c6",69,6,0,0,1,2,3,1,4,5,6,1,1,2,3,4,1,6,"Central Region",62.2058823529412
"60ca3131-0a20-8752-22f6-5fa75dcb21bb",64,5,0,0,1,2,4,3,5,6,1,1,1,3,1,1,2,5,"Central Region",62.2058823529412
"60ca2ce6-8f22-ed31-5a86-f8651ce90441",18,1,0,0,1,4,1,2,5,6,3,5,4,3,3,2,1,2,"Central Region",60.2941176470588
"60c7c87e-2801-c996-cae5-f581d7397684",23,1,1,0,1,NA,NA,NA,NA,NA,NA,3,2,1,5,6,2,6,"Central Region",47.6470588235294
"60c0d0b1-74b7-2fc5-9bce-636c426aa920",66,6,0,0,1,4,2,3,1,6,5,3,5,1,2,4,2,5,"Central Region",47.6470588235294
"60c905c9-2259-b1a4-227b-451e7499026e",35,3,1,0,1,2,3,1,4,5,6,3,3,2,1,1,3,6,"Central Region",47.6470588235294
"60c599a7-6549-94bf-2651-a60c6c9fc475",34,2,0,1,1,2,3,1,5,4,6,1,1,2,2,6,1,4,"Central Region",47.6470588235294
"60ca34f1-b7e0-e903-3dd6-3467b9f9af6e",45,4,0,0,1,3,5,4,2,1,6,3,3,2,1,1,2,4,"Central Region",47.6470588235294
"60c0d3f4-9046-0e6f-02af-137bea96ab39",75,6,0,0,1,4,3,2,1,5,6,2,1,4,2,1,1,4,"Central Region",47.6470588235294
"60c90790-ae51-02dd-a393-4ef1aa06a2bb",37,3,1,0,1,2,3,4,1,5,6,1,5,6,6,6,2,6,"Central Region",47.6470588235294
"60ca3d15-eafb-6e57-240f-f62f1aa46748",49,4,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,5,3,2,3,3,"Central Region",47.6470588235294
"60c8e00d-d24e-574d-2d37-87ae28dfaffa",73,6,1,0,1,1,4,3,2,6,5,1,4,4,4,5,1,5,"Central Region",47.6470588235294
"60ca3268-cc0b-ada0-62ab-216137eae796",23,1,0,0,1,5,1,4,2,3,6,4,4,4,4,4,2,6,"Central Region",54.5588235294118
"60c1949e-cace-f362-c129-0fd712daea36",36,3,0,0,1,NA,NA,NA,NA,NA,NA,4,3,1,1,2,2,2,"Central Region",44.5588235294118
"60c8cfb7-7a34-49ec-a771-ec90b599afc6",32,2,1,0,1,1,3,2,4,5,6,2,2,3,5,6,1,2,"Central Region",47.6470588235294
"60c8fd1c-e84c-400a-9212-e7c3c4681f99",48,4,1,0,1,3,2,1,5,6,4,3,1,4,6,6,1,2,"Central Region",54.5588235294118
"60c52823-079a-9ed6-2115-105194190a2d",67,6,0,1,1,2,3,1,4,6,5,1,2,4,6,1,2,3,"Central Region",48.5294117647059
"60c8e66a-dbc9-1c1c-9227-1758139d5339",69,6,1,0,1,NA,NA,NA,NA,NA,NA,1,2,4,5,6,2,8,"Southern Region",46.0294117647059
"60c926a2-11b8-ee50-56b2-9beeba7c9a66",39,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,2,1,3,6,"Western Region",46.0294117647059
"60c7726e-2d10-7874-f3da-132bfa3e792d",44,3,1,0,4,2,3,1,4,5,6,2,1,1,1,6,1,2,"Southern Region",46.0294117647059
"60c77fac-801e-edee-c2f3-ce546ef1f34a",35,3,0,0,2,1,4,6,3,5,2,6,6,5,6,6,1,6,"Southern Region",46.0294117647059
"60c37b36-169a-1184-5bfb-83ecc714045c",37,3,0,1,6,4,2,5,1,6,3,3,2,5,1,6,2,2,"Southern Region",46.0294117647059
"60c0d0c6-a626-88f5-2168-d0a5fd5b4d05",74,6,1,0,1,1,2,4,3,5,6,2,2,1,4,4,3,6,"Southern Region",46.0294117647059
"60c900a4-19c3-4db1-84f0-039d5e779b9b",39,3,1,0,1,1,2,4,3,6,5,3,4,6,1,1,2,7,"Southern Region",46.0294117647059
"60c76ba7-bb6d-245f-5b82-4e109a1bb621",62,5,0,0,2,3,2,1,4,5,6,3,4,2,1,6,2,2,"Southern Region",46.0294117647059
"60c7af20-f26a-72d7-4f84-75586f615127",35,3,0,0,2,3,1,2,4,6,5,6,1,4,2,5,3,7,"Southern Region",46.0294117647059
"60c7757a-a7e3-417c-2cc4-bbf1a21a9db0",20,1,0,0,2,3,4,2,6,5,1,2,4,4,5,3,2,2,"Southern Region",46.0294117647059
"60c776ac-783d-0b0a-c8d6-ec146c6ac422",34,2,1,0,2,NA,NA,NA,NA,NA,NA,4,4,2,3,1,1,2,"Southern Region",46.0294117647059
"60c8c711-3dc2-b107-8321-2d0507359f92",20,1,1,0,1,3,4,2,6,1,5,1,3,3,5,6,1,4,"Southern Region",46.0294117647059
"60c8db48-97b0-34af-3018-faea9bca5e95",67,6,1,0,1,2,1,3,4,5,6,3,3,2,1,1,2,8,"Southern Region",46.0294117647059
