"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","income","edu","nws_region","TC"
"60d9e6ae-cce0-78d2-2292-57df65521de9",70,6,1,0,1,2,3,4,1,5,6,4,3,2,5,2,6,"Central Region",0
"60d9e273-8b98-ed60-52e8-accefd6486da",49,4,1,0,1,1,3,4,2,5,6,1,2,4,5,2,7,"Central Region",0
"60d3ec86-9808-90e4-21bf-293d7cbe7acc",20,1,0,1,1,2,3,1,4,5,6,1,2,4,6,2,1,"Central Region",0
"60d9fb95-035b-3391-f184-197389d4015c",60,5,1,0,1,1,5,4,3,6,2,3,3,2,1,1,3,"Central Region",0
"60dba522-550b-94fb-ae96-a0eb09d52a1b",25,2,0,0,1,1,5,6,2,4,3,1,4,6,2,2,6,"Central Region",0
"60db7ba2-84e3-9474-1062-4221660a886b",34,2,0,0,1,4,2,6,3,1,5,3,1,5,4,4,7,"Central Region",0
"60d5ec91-68c2-57b6-6b7e-951ffaadf09c",54,4,0,0,4,1,4,3,2,5,6,3,1,2,4,4,6,"Central Region",0
"60db3f80-726e-44f0-4058-c8dc16ea58f7",57,5,0,0,1,3,2,1,4,5,6,2,3,4,4,2,6,"Central Region",0
"60d9ed7c-afaf-12fe-a39f-7692f8bded26",68,6,1,0,1,3,1,5,4,6,2,5,2,4,1,2,2,"Central Region",0
"60dbaa32-2e56-a660-ac42-4fe565b537b0",33,2,0,0,1,1,5,4,2,3,6,1,1,3,5,2,6,"Central Region",0
"60d9e673-35fa-4888-d7d5-f13e9f4806ed",68,6,1,0,1,1,3,2,4,6,5,4,1,2,4,2,4,"Central Region",0
"60d9e3da-8fbc-fc75-1ea9-5bea3b2129e0",64,5,1,0,1,1,3,5,2,4,6,2,1,5,4,1,2,"Central Region",0
"60d5e914-1a2e-bf97-5d85-f6cffb9ff80f",62,5,0,0,2,1,6,3,5,2,4,1,5,3,6,1,2,"Central Region",0
"60d20cb5-19db-1d0c-fc9f-59a91dc7c032",74,6,1,0,1,2,3,4,1,6,5,6,4,1,2,1,4,"Central Region",0
"60d9e3a9-4db1-b6db-3553-4a7e26c557f4",53,4,1,0,1,2,3,1,5,6,4,1,3,4,5,2,2,"Central Region",0
"60d9f8f7-235e-94ec-70e2-6e55086aa363",50,4,1,0,1,1,2,4,3,5,6,5,5,6,6,3,7,"Central Region",0
"60db695a-a388-1289-10df-3d07cbec4d45",46,4,0,0,1,1,2,6,5,4,3,3,1,2,4,3,6,"Central Region",0
"60d4883f-954f-f00d-8036-c816e90e748d",19,1,0,0,1,NA,NA,NA,NA,NA,NA,1,5,6,2,4,4,"Central Region",0
"60d9f303-8791-d96c-cc22-f1536aa03f43",67,6,1,0,1,1,2,3,4,6,5,2,1,4,6,2,5,"Central Region",0
"60db9c08-45eb-c33d-c5d7-fa6dec290e59",18,1,0,0,1,1,2,6,3,5,4,5,6,4,2,1,2,"Central Region",0
"60dbe095-3e40-4d6c-1033-65ddcf1450ef",21,1,0,0,1,NA,NA,NA,NA,NA,NA,1,4,3,6,3,5,"Central Region",0
"60db86e2-012f-e82c-8155-be235d1af7e7",21,1,0,0,1,1,3,4,5,6,2,3,2,1,6,4,4,"Central Region",0
"60d49c8f-f7de-619d-106f-d867cbc9d41d",35,3,1,0,2,4,3,1,6,2,5,2,3,5,6,1,5,"Central Region",0
"60dbac98-a13a-4432-8061-d8e15e78aa3d",48,4,0,0,1,NA,NA,NA,NA,NA,NA,6,2,3,4,2,6,"Central Region",0
"60d73251-114a-f4bf-353e-5c1d7381bca8",66,6,1,0,4,2,1,6,3,4,5,3,3,2,1,2,6,"Central Region",0
"60d52663-9aa7-85b7-9480-9364f4d7a662",39,3,1,0,4,NA,NA,NA,NA,NA,NA,2,5,2,3,3,6,"Central Region",0
"60d284ba-276a-640d-dc53-a12917510fbd",61,5,0,1,1,1,2,3,4,6,5,1,1,1,1,4,7,"Central Region",0
"60d4b5f8-1bd6-5ac3-ed3b-13e5475cdd3d",18,1,0,0,2,NA,NA,NA,NA,NA,NA,3,1,6,1,3,2,"Central Region",0
"60d69e3f-b0cd-763c-974a-1bf168b82010",41,3,0,0,4,5,4,1,2,6,3,1,1,6,6,3,6,"Central Region",0
"60dba343-67da-d13d-19e1-89722ff2e465",23,1,0,0,1,2,3,1,5,4,6,6,1,3,2,1,6,"Central Region",0
"60d5ecbb-4b09-c075-de59-a1f827b662e2",35,3,1,0,2,1,2,4,3,6,5,1,4,2,5,1,4,"Central Region",0
"60d5b9fa-1921-d36c-e694-c2bf63b24026",31,2,1,0,4,NA,NA,NA,NA,NA,NA,6,5,6,6,1,8,"Central Region",0
"60d208e0-01b2-ab9c-9e1a-10d6d8abc66c",30,2,0,1,7,4,5,1,2,3,6,3,3,1,1,2,5,"Central Region",0
"60d9fa91-d5c1-3307-dedd-733fe08a7b52",63,5,1,0,1,2,1,5,6,3,4,1,2,6,6,1,3,"Central Region",0
"60d9f9a2-bd94-9dd0-ca1b-89a223500ca5",41,3,1,0,1,5,6,1,4,2,3,2,2,1,1,4,7,"Central Region",0
"60d20daa-cb68-5f72-f10a-04446f607dbb",70,6,1,0,1,2,3,5,1,4,6,2,3,1,5,1,3,"Central Region",0
"60d56e5f-1e49-aa9c-59ae-3ce863de5fb3",40,3,0,0,4,3,1,4,6,2,5,2,1,4,3,1,6,"Central Region",0
"60d9e762-68d7-6649-dff0-7ce61c02bae5",66,6,1,0,1,2,1,6,5,3,4,4,3,2,1,1,4,"Central Region",0
"60d9edf2-4799-8350-f8b0-ed96ef343e92",48,4,1,0,1,1,2,3,4,5,6,3,1,2,4,1,4,"Central Region",0
"60d37f22-92d0-6825-9bae-cd1cd6a88aa5",38,3,1,0,1,NA,NA,NA,NA,NA,NA,4,5,5,6,2,6,"Central Region",0
"60d2983d-9fdb-940b-614d-81537cfe29a4",30,2,0,1,1,NA,NA,NA,NA,NA,NA,3,4,5,6,1,4,"Central Region",0
"60d5eee4-0546-4e28-e961-20646c97140b",31,2,0,0,2,1,5,3,2,6,4,6,6,6,6,1,1,"Central Region",0
"60db4a1a-02b5-8bc5-f927-55b0edf78bd9",45,4,0,0,1,1,2,3,4,6,5,4,1,4,4,1,4,"Central Region",0
"60db54ac-6e5a-672c-f540-6c7275cb81db",51,4,0,0,1,5,2,1,3,4,6,4,4,4,4,2,4,"Central Region",0
"60d2085d-e458-7844-e1d3-81efd5aa9ac4",59,5,0,0,1,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,"Central Region",0
"60d5ecde-fe3f-176c-cf53-a0acce4eb1b2",21,1,1,0,2,NA,NA,NA,NA,NA,NA,3,3,3,4,1,2,"Central Region",0
"60d47b1a-1338-5030-1aa5-889cdfd7ca02",31,2,0,1,1,1,2,6,3,5,4,4,6,4,1,1,5,"Central Region",0
"60d9e291-bd6d-49d3-bad0-9f4495926b7a",66,6,1,0,1,3,2,5,6,1,4,4,2,4,3,2,4,"Central Region",0
"60d27b49-c7c4-7a42-e86d-3fe80e5381b1",25,2,1,1,1,1,2,6,3,4,5,3,3,1,1,1,6,"Central Region",0
"60d2089d-aac6-e37e-5d5d-691304b3f602",74,6,0,0,1,2,3,1,4,6,5,4,6,2,1,1,4,"Central Region",0
"60d28245-c222-da35-aa49-af936fd35e60",19,1,0,1,2,2,5,4,6,1,3,3,4,6,4,3,3,"Central Region",0
"60d9f9c6-ef05-fe79-75a3-64ebdb0b9bc6",38,3,1,0,1,1,3,5,4,6,2,1,2,4,6,1,4,"Central Region",0
"60d5d40f-dd81-c117-6fbc-fe634ba45b09",54,4,0,0,2,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,"Central Region",0
"60d9e4d7-0406-f279-f0bd-0f8eda116758",53,4,1,0,1,1,3,4,2,5,6,1,1,1,1,1,6,"Central Region",0
"60db4da1-4b75-5cd2-dfb9-2f1d92171b73",61,5,0,0,1,1,2,3,4,6,5,1,1,5,6,1,8,"Central Region",0
"60d4a9f3-2911-b90b-f06e-dba82279ad05",22,1,0,1,2,NA,NA,NA,NA,NA,NA,4,5,5,6,4,7,"Central Region",0
"60d20b29-b8b2-7f68-0b04-df67857dd8f2",68,6,0,0,1,1,2,3,5,4,6,5,2,2,4,1,4,"Central Region",0
"60d9e18e-eec3-f228-1b6e-db502c980634",25,2,1,0,1,2,6,1,5,4,3,1,4,2,6,2,2,"Central Region",0
"60db3f6d-e043-54c6-ae23-ce86bbaf0341",46,4,0,0,1,1,3,2,4,5,6,3,3,2,1,1,2,"Central Region",0
"60db41c1-e0d7-aacd-3934-7a137defcc69",57,5,0,0,1,1,2,6,4,5,3,1,1,1,4,1,6,"Central Region",0
"60db3fde-2b27-e631-dea1-22ec53fa3863",23,1,0,0,1,2,4,1,3,5,6,1,4,5,6,1,6,"Central Region",0
"60d3be43-c91f-bece-ae97-78fb0c16da57",75,6,1,1,1,4,6,5,2,3,1,3,1,4,6,1,4,"Central Region",0
"60db62da-8e55-568c-2b6a-60d3a4352b6d",29,2,0,0,1,2,3,1,4,5,6,3,5,4,6,1,2,"Central Region",0
"60db421d-f8d8-3a67-60fc-dfdb835fa2b7",59,5,0,0,1,3,2,6,5,1,4,1,4,6,2,2,2,"Central Region",0
"60d209a0-31aa-f9c3-9380-50fbcb2a9ae6",47,4,0,1,1,NA,NA,NA,NA,NA,NA,2,1,3,4,2,2,"Central Region",0
"60db86de-5494-c9e3-862a-19c929ca179c",46,4,0,0,1,3,2,6,1,4,5,3,1,4,6,3,6,"Central Region",0
"60db3ff1-47fd-aeb8-276a-8d9bb0acddd8",54,4,0,0,1,1,2,3,4,5,6,3,3,3,3,2,5,"Central Region",0
"60d3bc73-6b4e-5020-8b6f-84fd74ee87ce",68,6,0,1,1,6,5,4,2,3,1,2,4,1,6,1,4,"Central Region",0
"60dbb535-bfbd-c0ee-755c-38288fb3e7e8",46,4,0,0,1,1,2,6,3,5,4,2,2,4,5,2,5,"Central Region",0
"60d5e89f-b587-58d1-314c-aaa21a803b13",21,1,1,0,2,NA,NA,NA,NA,NA,NA,3,3,4,4,2,6,"Central Region",0
"60d2bea8-e1f7-ce47-866a-f7ec07a9d665",41,3,1,1,1,1,3,4,2,5,6,6,2,4,1,2,2,"Central Region",0
"60d4a93c-344d-ae6f-ada9-40860bbcde11",23,1,0,0,2,NA,NA,NA,NA,NA,NA,1,2,3,4,1,2,"Central Region",0
"60d20f4b-555e-c54a-f109-421142d9942a",67,6,1,1,1,NA,NA,NA,NA,NA,NA,1,5,4,4,1,4,"Central Region",0
"60d4b7d1-da19-c287-50e9-51ad8c03e6a3",35,3,0,0,4,1,4,5,3,2,6,2,2,3,4,1,2,"Central Region",0
"60d9e317-31ea-62a4-6c2e-cb72c48d0d95",48,4,1,0,1,5,4,3,2,1,6,3,3,1,2,1,4,"Central Region",0
"60d9e2d9-cf80-5d72-fea8-9b5b07a15d72",66,6,1,0,1,2,3,1,4,5,6,1,1,2,4,2,3,"Central Region",0
"60d37b0d-e733-9eba-920f-327de5afa1b1",74,6,1,1,1,1,2,5,3,4,6,3,4,2,5,2,8,"Central Region",0
"60dbad90-faea-984f-d6c3-410355cf97c0",28,2,0,0,1,5,2,3,6,1,4,2,3,3,3,3,3,"Central Region",0
"60d34e6b-efbb-9938-3268-9b362a71ad69",19,1,0,1,6,4,2,5,1,6,3,4,3,4,3,1,4,"Central Region",0
"60dbc8f6-66c8-be6c-41a9-bfd0fdb43a29",18,1,0,0,1,2,6,3,1,4,5,6,4,4,1,2,2,"Central Region",0
"60d9f117-c83c-6ac0-909f-be8475b6b31c",55,5,1,0,1,6,2,1,5,4,3,4,4,3,3,1,4,"Central Region",0
"60d3a7cf-5550-878f-b7aa-ad0736d25b55",71,6,0,0,1,NA,NA,NA,NA,NA,NA,1,3,5,1,2,4,"Central Region",0
"60d395be-15ee-9b42-39f1-efd112d3fc65",67,6,0,0,1,2,4,5,1,3,6,1,2,2,6,3,3,"Central Region",0
"60d9e341-1bf2-9744-76c3-6e8587dccbab",38,3,1,0,1,2,1,3,6,5,4,6,4,1,2,1,2,"Central Region",0
"60d9e283-e6b9-36bd-58d6-879b7b00c681",65,6,1,0,1,1,2,5,3,4,6,1,2,3,5,2,7,"Central Region",0
"60d9e376-6b8b-8dfb-62ca-cc9b963fe2d5",39,3,1,0,1,5,4,2,3,1,6,1,3,2,1,3,6,"Central Region",0
"60d2cea0-77fe-e5c4-7210-170ad766cd43",30,2,0,1,1,1,6,2,4,3,5,1,3,4,6,2,6,"Central Region",0
"60d3ad62-0e4b-1e13-29eb-bf07686aa0fc",74,6,1,0,1,NA,NA,NA,NA,NA,NA,6,5,3,2,2,5,"Central Region",0
"60dbd4ed-7594-6e51-36f7-341b0055a66e",50,4,0,0,1,1,2,4,3,6,5,3,5,3,3,4,7,"Central Region",0
"60d9cc76-981c-bac4-894e-0aadd381026f",64,5,0,0,1,3,2,6,4,5,1,1,1,2,4,2,7,"Central Region",0
"60d9e7a5-37bf-d6a5-22c7-678fa1ace093",35,3,1,0,1,2,4,5,3,6,1,3,5,3,1,2,4,"Central Region",0
"60db9d69-54b2-38e3-a2ce-3c4f33c456ad",23,1,0,0,1,2,3,1,5,4,6,1,2,3,6,2,6,"Central Region",0
"60db587e-59fd-1050-c608-b9e2b8f9fcc6",61,5,0,0,1,4,6,1,2,3,5,3,1,2,6,2,6,"Central Region",0
"60d668dd-b377-131e-867e-1850cc030250",69,6,0,0,1,4,3,1,2,5,6,1,1,1,1,1,4,"Central Region",0
"60d208e3-9f02-c4ef-e424-bec967142157",71,6,1,0,1,5,3,6,1,2,4,1,3,2,4,1,5,"Central Region",0
"60db41b9-bdbb-4ae1-0e06-9b85bcda65a9",59,5,0,0,1,1,4,3,5,2,6,3,3,2,4,1,7,"Central Region",0
"60d208dd-81fa-53d9-8bd3-a6de7bfb1474",40,3,0,0,1,1,3,4,2,6,5,3,2,1,4,2,3,"Central Region",0
"60d3ab7d-155f-50f6-ce26-7ae3a017adb4",77,6,1,0,1,2,5,1,3,4,6,1,1,1,2,4,8,"Central Region",0
"60d279c9-bc22-8383-4272-75d47410be6a",23,1,0,1,1,4,2,5,1,6,3,4,1,2,3,1,2,"Central Region",0
"60d47ab1-09f2-d2eb-b9c2-28fd0d7ebfc3",19,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central Region",0
"60d3cc30-8baf-9a7c-4691-ad80b07c6369",21,1,0,1,4,4,6,3,1,5,2,1,1,1,1,2,8,"Southern Region",0
"60db5871-fab2-6148-e1f8-24952c01398e",26,2,0,0,1,2,3,1,5,4,6,3,1,2,4,1,2,"Central Region",0
"60db74c4-4e0e-9656-ad0e-b70fafac2b29",49,4,0,0,1,5,3,6,2,1,4,5,1,4,3,2,2,"Central Region",0
"60d9f938-4f18-23bb-b49c-394f17f2a8f5",29,2,1,0,1,2,4,3,1,5,6,3,3,1,2,1,7,"Central Region",0
"60db6b71-1d72-0d48-1628-d9207b8450c0",34,2,0,0,1,3,2,1,4,6,5,1,3,2,3,2,7,"Central Region",0
"60db4e6d-24a1-1b05-9316-0a15780ab2aa",26,2,0,0,1,1,6,3,2,4,5,6,3,1,5,2,6,"Central Region",0
"60d9e1f4-6f99-479f-2a18-41f0c54928c2",71,6,1,0,1,2,3,1,4,6,5,1,1,2,4,2,8,"Central Region",0
"60d9ff75-acce-ce7a-3ba1-519026d9a2e4",32,2,1,0,1,1,3,5,2,4,6,3,3,4,3,1,2,"Central Region",0
"60db7e33-808b-19a1-c945-d835c8bc9779",32,2,0,0,1,1,2,6,3,5,4,2,1,5,6,2,2,"Central Region",0
"60dbe60d-2f60-2609-9c6a-06eb3693358a",22,1,0,0,1,3,1,6,5,4,2,1,4,6,5,1,4,"Central Region",0
"60d9f8f7-7fda-9f81-608f-f92a80cab9e8",24,1,1,0,1,NA,NA,NA,NA,NA,NA,4,2,5,2,3,7,"Southern Region",5.88235294117647
"60d5e90c-9c19-0115-4f28-7c4ee0638c9c",44,3,0,0,2,5,6,3,1,2,4,3,3,3,3,1,4,"Southern Region",5.88235294117647
"60d4cfc7-5aac-904b-72e0-2cd795b69ca5",68,6,0,0,2,4,6,5,1,2,3,5,1,2,5,1,1,"Southern Region",5.88235294117647
"60d2978e-1062-1c2a-38be-4858249a7729",23,1,0,1,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,"Southern Region",5.88235294117647
"60d9e6db-24c6-cef2-4e08-c5f8f19b3704",52,4,1,0,1,4,3,1,2,6,5,3,2,6,4,1,4,"Southern Region",5.88235294117647
"60d51d1a-192c-be4c-81d7-5af8552366cd",37,3,0,0,2,5,2,3,4,6,1,3,4,4,3,1,2,"Southern Region",5.88235294117647
"60d20d5b-26d1-6edf-7eb6-8566d6c5a755",56,5,0,0,1,NA,NA,NA,NA,NA,NA,1,3,6,5,1,3,"Southern Region",5.14705882352941
"60d20bcd-6ef6-ce6d-b988-08981e843f49",61,5,0,0,1,2,4,3,1,5,6,4,6,1,6,2,5,"Southern Region",5.14705882352941
"60d9e4e0-b57f-f33a-178c-c505b6763398",69,6,1,0,1,4,2,1,3,6,5,3,1,4,6,2,6,"Southern Region",5.14705882352941
"60d20884-c4f7-438e-606e-9858105b86d3",77,6,0,0,1,1,3,4,2,5,6,4,1,4,2,2,6,"Southern Region",5.88235294117647
"60d49cb4-79c1-ae4c-a6fb-3348c341691b",20,1,0,0,2,2,3,4,5,1,6,4,5,1,4,3,1,"Southern Region",5.88235294117647
"60d5eda2-89c7-b7cd-6dca-73ee3f25a57c",62,5,0,0,2,3,1,2,4,5,6,3,1,4,5,1,4,"Southern Region",5.88235294117647
"60d28278-492d-fe10-0aab-b134e2e3f3ef",35,3,0,1,1,NA,NA,NA,NA,NA,NA,4,5,3,2,1,4,"Southern Region",5.88235294117647
"60d9ee2b-991a-dc26-c972-230a8eaac055",45,4,1,0,1,2,3,1,4,5,6,3,2,1,4,1,4,"Southern Region",1.17647058823529
"60db3fd0-5d8f-5512-9214-4a6ea035978c",60,5,0,0,1,1,5,6,2,3,4,3,2,1,4,3,2,"Southern Region",0.294117647058824
"60d35e4f-ce61-73db-26a1-142b5724e267",39,3,1,0,2,5,2,3,1,4,6,2,2,6,6,1,2,"Southern Region",1.17647058823529
"60d9e380-0954-d4e7-05c3-bbdfc952ab26",34,2,1,0,1,6,3,2,4,1,5,2,2,2,1,1,2,"Southern Region",0.294117647058824
"60d9eddd-52b1-71a6-4208-c6fe270a347b",45,4,1,0,1,1,2,4,3,5,6,3,4,1,5,1,5,"Southern Region",0.294117647058824
"60d9f0b1-0a7b-0a60-d81b-c52ec39db5bc",50,4,1,0,1,NA,NA,NA,NA,NA,NA,5,4,1,1,1,6,"Southern Region",0.294117647058824
"60d5162b-7c3e-ba93-1a35-ddf0602c2c9c",29,2,1,0,2,NA,NA,NA,NA,NA,NA,3,4,5,2,2,3,"Southern Region",0
"60d9fdf6-83d1-77a5-bb47-c703a1c9733f",62,5,1,0,1,3,5,2,1,6,4,4,4,4,4,3,2,"Southern Region",0.294117647058824
"60d9edbd-bb13-5078-d3f8-16e4bfd9902a",43,3,1,0,1,6,2,3,4,5,1,6,4,2,6,4,6,"Southern Region",0.294117647058824
"60d5a955-b1e1-f4c0-a404-5341a493d2be",39,3,0,0,2,4,1,6,2,3,5,3,3,3,5,1,4,"Southern Region",0
"60d20dea-b2ac-2ab3-b1b7-ada6f4dec5b2",67,6,0,0,1,NA,NA,NA,NA,NA,NA,2,5,4,6,1,5,"Southern Region",0
"60d3ac4f-bfd5-acd8-9e1d-1e96d00f51ec",57,5,0,1,1,1,2,6,3,4,5,1,2,3,5,1,6,"Southern Region",0
"60d5da3e-f1a5-d1cc-9f2b-28ed7a5a06be",56,5,0,0,1,4,2,1,3,5,6,3,2,5,6,2,2,"Southern Region",0.294117647058824
"60d30f13-5aba-40a7-ba23-ef8142f89df2",57,5,1,0,1,4,3,1,2,5,6,3,1,4,5,1,4,"Southern Region",0
"60d34ac4-45ce-cf86-4b5e-79dc10b8e572",39,3,1,1,2,1,3,2,5,4,6,6,3,4,5,1,5,"Southern Region",0
"60d9fd32-2dd8-ae37-f87e-898aeca7623d",45,4,1,0,1,3,1,2,6,5,4,4,4,4,5,3,7,"Southern Region",0
"60d2a081-ddc1-d543-7846-2a7060dc7a1d",63,5,0,1,1,4,6,1,5,3,2,3,3,2,4,1,7,"Southern Region",0
"60d5e950-2966-c8b7-b4fc-96fc64c410e0",56,5,0,0,2,3,1,2,5,4,6,3,2,4,5,1,2,"Southern Region",0
"60d9e258-c9bc-9968-9d80-fe24b2b2fa0c",34,2,1,0,1,NA,NA,NA,NA,NA,NA,1,2,5,1,1,2,"Southern Region",0
"60d27529-6ce8-a919-0b00-cd6f5baf6bb7",30,2,0,1,3,3,4,1,2,6,5,3,2,1,6,2,4,"Southern Region",0
"60d34b7d-4199-e329-8da2-487064030c3d",58,5,1,1,1,2,3,6,1,4,5,3,4,4,1,1,5,"Southern Region",0
"60d209d8-ba3b-745c-5c03-37d6c561fdcb",74,6,1,0,1,1,3,2,5,6,4,3,3,4,6,2,5,"Southern Region",0
"60d3a726-1726-559f-0355-eb01b385495e",61,5,0,1,1,1,5,2,3,6,4,3,1,6,2,3,6,"Southern Region",0
"60d9fa3b-e351-289c-7ae1-1ea9925fbfb5",40,3,1,0,1,5,6,3,4,2,1,4,3,3,6,4,7,"Southern Region",0
"60d27adb-e050-54a8-5d34-3e15ed1013c4",35,3,1,1,1,1,3,2,4,5,6,2,1,3,5,1,3,"Southern Region",0
"60d4b1c6-006a-e909-ab24-a746315ddf12",23,1,0,0,2,2,5,1,3,4,6,6,3,4,2,1,2,"Southern Region",0
"60da0291-3ecc-c9eb-0616-39fe673aa55c",48,4,1,0,1,NA,NA,NA,NA,NA,NA,4,3,2,1,3,7,"Southern Region",0
"60d40ccf-6bee-fd34-d655-d3cab5e8fcb2",49,4,0,1,1,1,3,2,5,4,6,4,5,1,2,1,4,"Southern Region",0
"60d5f367-b14f-9d3d-45d9-4669bd9eb397",47,4,0,0,1,4,3,2,6,1,5,1,1,3,4,1,4,"Southern Region",0
"60d9eefc-7d0c-08f3-b6f1-aa50585d8ecc",54,4,1,0,1,4,2,1,3,5,6,1,3,4,5,1,2,"Southern Region",0
"60d72a5e-841f-0ed6-e08e-65e5f1ab8a1a",44,3,0,0,4,1,2,3,6,5,4,3,2,1,1,3,6,"Southern Region",0
"60d9ebea-b85a-808e-ddab-ecd43b1c4559",40,3,1,0,1,2,5,1,4,3,6,3,3,3,1,3,7,"Southern Region",0
"60d9f03a-76f2-59d8-9f64-aca4f2284a13",40,3,1,0,1,4,3,2,5,6,1,5,4,4,2,4,6,"Southern Region",0
"60d9f129-33c6-47be-8bc7-cf3cc54e6dc8",41,3,1,0,1,3,2,6,4,5,1,1,3,4,2,3,8,"Southern Region",0
"60d506e8-0482-a808-6f2b-18bf1f0d1983",63,5,0,0,4,4,6,5,2,3,1,5,4,1,2,4,5,"Southern Region",0
"60d9fb41-a370-27e3-3ee2-905110b68e6d",42,3,1,0,1,5,4,3,6,2,1,1,3,5,6,3,7,"Southern Region",0
"60d9f5a6-0de4-0afe-eba4-8bafc746fa6f",69,6,1,0,1,1,3,4,2,5,6,3,5,4,6,2,7,"Southern Region",0
"60d9efab-9bdf-c83f-84bb-6b63768d7ffd",68,6,1,0,1,1,3,2,4,5,6,3,4,1,5,2,2,"Southern Region",0
"60d4b0bc-c5b3-d65e-6d75-5c438cfd87a2",42,3,1,0,2,3,2,6,1,4,5,3,2,1,5,NA,NA,"Southern Region",0
"60d3af2c-f704-b1b9-d69a-30e315582384",65,6,1,0,1,2,1,5,3,6,4,1,4,1,6,1,2,"Southern Region",0
"60d292c0-8f65-d1b2-297b-c662599da426",61,5,0,1,1,4,3,1,6,5,2,1,4,6,2,1,2,"Southern Region",0
"60d9f12d-303c-ef00-5c2c-2788ac506eb8",77,6,1,0,1,1,5,6,2,4,3,3,6,4,1,2,7,"Southern Region",0
"60d9ef6e-9c7e-37ea-0e4b-3f35e406494f",70,6,1,0,1,4,3,6,2,5,1,6,3,6,6,2,6,"Southern Region",0
"60d9fbe7-22fd-be91-b2db-273f0fbc91a3",62,5,1,0,1,1,3,5,2,4,6,3,2,1,4,2,6,"Southern Region",0
"60d9e29e-10b8-f6cc-24c8-272ff170e18b",26,2,1,0,1,NA,NA,NA,NA,NA,NA,3,6,1,4,2,5,"Southern Region",0
"60d9efc2-0fa8-18ae-3884-e4aa14b1bd3e",40,3,1,0,1,NA,NA,NA,NA,NA,NA,6,4,6,4,2,7,"Southern Region",0
"60d5eff0-c226-1703-8ad6-d38837464224",68,6,0,0,2,1,4,3,2,5,6,3,3,3,2,1,7,"Southern Region",0
"60d9e66c-cf95-127e-3351-8fe96f46799b",48,4,1,0,1,NA,NA,NA,NA,NA,NA,4,3,5,6,1,4,"Southern Region",0
"60d3a838-926a-3d4c-5c9a-a181e4472812",20,1,0,1,3,2,3,1,5,6,4,3,2,4,5,1,4,"Southern Region",0
"60d27f4b-4027-e3e2-cb46-a1cb151cb435",41,3,1,1,1,4,6,5,2,1,3,3,2,5,4,1,2,"Southern Region",0
"60d9effb-5192-39d1-5856-87b9ee90267d",40,3,1,0,1,1,4,2,6,3,5,6,6,5,6,2,7,"Southern Region",0
"60d49b05-6a83-c373-d6f9-cac3f04ef282",26,2,0,0,2,3,5,1,6,2,4,6,1,2,4,1,5,"Southern Region",1.17647058823529
"60d9e200-ed62-9454-0b5c-83549d6a7756",46,4,1,0,1,1,2,3,4,5,6,3,1,2,6,1,4,"Southern Region",1.17647058823529
"60d9ef64-5635-d2e4-18ea-bc487dac6138",47,4,1,0,1,1,5,6,3,4,2,1,2,1,2,4,7,"Southern Region",1.17647058823529
"60d3acf8-310b-82e9-77ab-0ada6caa47de",67,6,0,0,1,6,1,2,3,5,4,3,4,1,2,1,6,"Southern Region",1.17647058823529
"60d9e23e-9b22-1f43-db40-6e11655f61ac",63,5,1,0,1,3,4,2,1,6,5,5,3,4,1,2,2,"Southern Region",1.17647058823529
"60d9ef29-48f4-31ec-a383-8b288432b076",40,3,1,0,1,4,5,3,1,2,6,6,1,2,6,4,7,"Southern Region",1.17647058823529
"60d75b51-42c4-2c1f-22db-ea7620b10bef",44,3,0,0,1,NA,NA,NA,NA,NA,NA,1,2,6,4,1,2,"Southern Region",1.17647058823529
"60d3655c-e873-79e0-e9d1-f73870ea712b",58,5,0,1,1,1,3,4,2,5,6,3,1,4,5,2,5,"Southern Region",0
"60d5e8ca-4aab-45a5-35b7-60ca56d76e9e",50,4,0,0,2,6,1,2,3,5,4,3,1,3,2,2,6,"Southern Region",0
"60d9fcec-7f90-f7b1-b928-c327028d7195",46,4,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,6,3,7,"Southern Region",0
"60d20920-147b-51d7-8c9b-1bd4a4df5a57",29,2,0,0,1,NA,NA,NA,NA,NA,NA,3,2,1,5,2,4,"Southern Region",0
"60d2087e-fc6c-12a1-882f-6143ca83b704",52,4,1,0,1,2,6,4,3,1,5,3,4,2,3,1,4,"Southern Region",0
"60d9e22f-2056-83e1-1dcf-05629c3a28d6",71,6,1,0,1,2,5,4,1,3,6,1,3,4,6,1,4,"Southern Region",0
"60d9e688-d032-fb1f-4176-f15a9ccbec51",54,4,1,0,1,3,4,1,5,2,6,3,4,2,5,1,5,"Southern Region",0
"60d9ff4b-f1cd-6bcf-6d73-8dbbf65a5a59",59,5,1,0,1,1,2,5,3,4,6,1,2,1,2,1,4,"Southern Region",0
"60d274f1-a902-5583-84d9-0dfb84e54cbc",19,1,1,1,1,1,4,3,2,5,6,4,1,2,6,1,1,"Southern Region",0
